Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363220869465,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4676,91.189.91.38,192.168.43.220,
1626363220869510,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4675,91.189.91.38,192.168.43.220,
1626363220869555,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4674,91.189.91.38,192.168.43.220,
1626363220869600,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4673,91.189.91.38,192.168.43.220,
1626363220869647,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4672,91.189.91.38,192.168.43.220,
1626363220869735,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4671,91.189.91.38,192.168.43.220,
1626363220869778,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3818,192.168.43.220,91.189.91.38,
1626363220869817,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4670,91.189.91.38,192.168.43.220,
1626363220869855,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4669,91.189.91.38,192.168.43.220,
1626363220869926,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4668,91.189.91.38,192.168.43.220,
1626363220869996,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4667,91.189.91.38,192.168.43.220,
1626363220870063,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4666,91.189.91.38,192.168.43.220,
1626363220870129,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3817,192.168.43.220,91.189.91.38,
1626363220870185,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4665,91.189.91.38,192.168.43.220,
1626363220870239,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4664,91.189.91.38,192.168.43.220,
1626363220870307,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4663,91.189.91.38,192.168.43.220,
1626363220870373,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4662,91.189.91.38,192.168.43.220,
1626363220870426,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4661,91.189.91.38,192.168.43.220,
1626363220870479,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4660,91.189.91.38,192.168.43.220,
1626363220870548,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4659,91.189.91.38,192.168.43.220,
1626363220870615,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3816,192.168.43.220,91.189.91.38,
1626363220870668,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4658,91.189.91.38,192.168.43.220,
1626363220870724,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4657,91.189.91.38,192.168.43.220,
1626363220870792,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4656,91.189.91.38,192.168.43.220,
1626363220870865,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4655,91.189.91.38,192.168.43.220,
1626363220870922,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4654,91.189.91.38,192.168.43.220,
1626363220870989,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3815,192.168.43.220,91.189.91.38,
1626363220871071,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4653,91.189.91.38,192.168.43.220,
1626363220871141,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4652,91.189.91.38,192.168.43.220,
1626363220871217,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4651,91.189.91.38,192.168.43.220,
1626363220871282,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4650,91.189.91.38,192.168.43.220,
1626363220871346,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4649,91.189.91.38,192.168.43.220,
1626363220871401,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4648,91.189.91.38,192.168.43.220,
1626363220871467,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4647,91.189.91.38,192.168.43.220,
1626363220880972,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3814,192.168.43.220,91.189.91.38,
1626363220881053,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4646,91.189.91.38,192.168.43.220,
1626363220881169,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4645,91.189.91.38,192.168.43.220,
1626363220881225,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4644,91.189.91.38,192.168.43.220,
1626363220881276,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4643,91.189.91.38,192.168.43.220,
1626363220881325,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4642,91.189.91.38,192.168.43.220,
1626363220881376,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4641,91.189.91.38,192.168.43.220,
1626363220881425,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3813,192.168.43.220,91.189.91.38,
1626363220881484,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4640,91.189.91.38,192.168.43.220,
1626363220881543,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4639,91.189.91.38,192.168.43.220,
1626363220881600,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3812,192.168.43.220,91.189.91.38,
1626363220881654,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4638,91.189.91.38,192.168.43.220,
1626363220881737,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3811,192.168.43.220,91.189.91.38,
1626363220881791,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4637,91.189.91.38,192.168.43.220,
1626363220881843,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3810,192.168.43.220,91.189.91.38,
1626363220892958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4636,91.189.91.38,192.168.43.220,
1626363220893046,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3809,192.168.43.220,91.189.91.38,
1626363220904964,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4635,91.189.91.38,192.168.43.220,
1626363220905029,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3808,192.168.43.220,91.189.91.38,
1626363220905077,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4634,91.189.91.38,192.168.43.220,
1626363220916964,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3807,192.168.43.220,91.189.91.38,
1626363220917029,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4633,91.189.91.38,192.168.43.220,
1626363220917079,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4632,91.189.91.38,192.168.43.220,
1626363220917129,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3806,192.168.43.220,91.189.91.38,
1626363220917181,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4631,91.189.91.38,192.168.43.220,
1626363220917236,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4630,91.189.91.38,192.168.43.220,
1626363220917290,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3805,192.168.43.220,91.189.91.38,
1626363220928958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4629,91.189.91.38,192.168.43.220,
1626363220929060,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4628,91.189.91.38,192.168.43.220,
1626363220929137,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4627,91.189.91.38,192.168.43.220,
1626363220929182,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4626,91.189.91.38,192.168.43.220,
1626363220929228,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4625,91.189.91.38,192.168.43.220,
1626363220929277,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4624,91.189.91.38,192.168.43.220,
1626363220929321,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4623,91.189.91.38,192.168.43.220,
1626363220929381,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3804,192.168.43.220,91.189.91.38,
1626363220929421,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4622,91.189.91.38,192.168.43.220,
1626363220929461,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4620,91.189.91.38,192.168.43.220,
1626363220929498,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4619,91.189.91.38,192.168.43.220,
1626363220929542,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4618,91.189.91.38,192.168.43.220,
1626363220929605,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4617,91.189.91.38,192.168.43.220,
1626363220929718,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3795,192.168.43.220,91.189.91.38,
1626363220929795,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4616,91.189.91.38,192.168.43.220,
1626363220929876,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3794,192.168.43.220,91.189.91.38,
1626363220940968,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4615,91.189.91.38,192.168.43.220,
1626363220941039,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4614,91.189.91.38,192.168.43.220,
1626363220941077,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3793,192.168.43.220,91.189.91.38,
1626363220941111,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4613,91.189.91.38,192.168.43.220,
1626363220941152,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3792,192.168.43.220,91.189.91.38,
1626363220941188,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4612,91.189.91.38,192.168.43.220,
1626363220941228,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4611,91.189.91.38,192.168.43.220,
1626363220941274,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3791,192.168.43.220,91.189.91.38,
1626363220952966,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4610,91.189.91.38,192.168.43.220,
1626363220953030,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4609,91.189.91.38,192.168.43.220,
1626363220953071,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4608,91.189.91.38,192.168.43.220,
1626363220953113,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4607,91.189.91.38,192.168.43.220,
1626363220953155,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4606,91.189.91.38,192.168.43.220,
1626363220953199,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4605,91.189.91.38,192.168.43.220,
1626363220953243,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4604,91.189.91.38,192.168.43.220,
