Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363222991162,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3358,91.189.91.38,192.168.43.220,
1626363222991216,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3357,91.189.91.38,192.168.43.220,
1626363222991316,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3356,91.189.91.38,192.168.43.220,
1626363222991387,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2847,192.168.43.220,91.189.91.38,
1626363222991464,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2846,192.168.43.220,91.189.91.38,
1626363222991602,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3355,91.189.91.38,192.168.43.220,
1626363223000963,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3354,91.189.91.38,192.168.43.220,
1626363223001110,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2845,192.168.43.220,91.189.91.38,
1626363223001209,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3353,91.189.91.38,192.168.43.220,
1626363223001332,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3352,91.189.91.38,192.168.43.220,
1626363223001452,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2844,192.168.43.220,91.189.91.38,
1626363223001545,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3351,91.189.91.38,192.168.43.220,
1626363223001648,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3350,91.189.91.38,192.168.43.220,
1626363223001771,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2843,192.168.43.220,91.189.91.38,
1626363223001870,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3349,91.189.91.38,192.168.43.220,
1626363223001967,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3348,91.189.91.38,192.168.43.220,
1626363223002090,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2842,192.168.43.220,91.189.91.38,
1626363223002206,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3347,91.189.91.38,192.168.43.220,
1626363223016975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3346,91.189.91.38,192.168.43.220,
1626363223017111,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2841,192.168.43.220,91.189.91.38,
1626363223017205,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3345,91.189.91.38,192.168.43.220,
1626363223017301,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3344,91.189.91.38,192.168.43.220,
1626363223017406,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2840,192.168.43.220,91.189.91.38,
1626363223017469,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3343,91.189.91.38,192.168.43.220,
1626363223017531,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3342,91.189.91.38,192.168.43.220,
1626363223017611,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3341,91.189.91.38,192.168.43.220,
