Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626362350725510,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,360,124,6,41286,13.94.251.244,192.168.43.220,
1626362350725565,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,23135,192.168.43.220,13.94.251.244,
1626362350725612,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,198,64,6,22976,192.168.43.220,13.94.251.244,
1626362350725658,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1440,64,6,21733,192.168.43.220,13.94.251.244,
1626362350725732,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,93,64,6,23079,192.168.43.220,13.94.251.244,
1626362350760977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,41605,13.94.251.244,192.168.43.220,
1626362350784973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,41603,13.94.251.244,192.168.43.220,
1626362350892961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,91,124,6,41551,13.94.251.244,192.168.43.220,
1626362350893077,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,23131,192.168.43.220,13.94.251.244,
1626362350893136,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,109,124,6,41532,13.94.251.244,192.168.43.220,
1626362350893189,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,23130,192.168.43.220,13.94.251.244,
1626362350893241,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,398,124,6,41242,13.94.251.244,192.168.43.220,
1626362350893293,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,23129,192.168.43.220,13.94.251.244,
1626362350893354,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,78,64,6,23090,192.168.43.220,13.94.251.244,
1626362350904969,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,68,64,17,25186,192.168.43.220,192.168.43.1,
1626362350928967,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,41599,13.94.251.244,192.168.43.220,
1626362350940975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,182,64,17,8315,192.168.43.1,192.168.43.220,
1626362350941113,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,49831,192.168.43.220,68.232.34.200,
1626362351060970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,60,43,6,11911,68.232.34.200,192.168.43.220,
1626362351061071,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,49838,192.168.43.220,68.232.34.200,
1626362351061153,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,653,64,6,49236,192.168.43.220,68.232.34.200,
1626362351096969,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,55876,68.232.34.200,192.168.43.220,
1626362351192973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,151,124,6,55776,68.232.34.200,192.168.43.220,
1626362351193088,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,49836,192.168.43.220,68.232.34.200,
1626362351193163,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,687,64,6,49200,192.168.43.220,68.232.34.200,
