Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363224316968,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2589,91.189.91.38,192.168.43.220,
1626363224317214,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2588,91.189.91.38,192.168.43.220,
1626363224317324,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2587,91.189.91.38,192.168.43.220,
1626363224317417,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2586,91.189.91.38,192.168.43.220,
1626363224317523,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2521,192.168.43.220,91.189.91.38,
1626363224317852,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2585,91.189.91.38,192.168.43.220,
1626363224317979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2584,91.189.91.38,192.168.43.220,
1626363224318092,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2520,192.168.43.220,91.189.91.38,
1626363224318202,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2583,91.189.91.38,192.168.43.220,
1626363224318336,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2582,91.189.91.38,192.168.43.220,
1626363224318457,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2519,192.168.43.220,91.189.91.38,
1626363224318568,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2581,91.189.91.38,192.168.43.220,
1626363224318684,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2580,91.189.91.38,192.168.43.220,
1626363224318784,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2518,192.168.43.220,91.189.91.38,
1626363224318857,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2579,91.189.91.38,192.168.43.220,
1626363224318929,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2578,91.189.91.38,192.168.43.220,
1626363224319002,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2517,192.168.43.220,91.189.91.38,
1626363224319078,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2577,91.189.91.38,192.168.43.220,
1626363224319149,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2576,91.189.91.38,192.168.43.220,
1626363224319251,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2575,91.189.91.38,192.168.43.220,
1626363224319415,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2574,91.189.91.38,192.168.43.220,
1626363224319717,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2516,192.168.43.220,91.189.91.38,
1626363224319854,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2573,91.189.91.38,192.168.43.220,
1626363224319965,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2572,91.189.91.38,192.168.43.220,
1626363224320095,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2515,192.168.43.220,91.189.91.38,
1626363224328987,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2571,91.189.91.38,192.168.43.220,
1626363224329198,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2570,91.189.91.38,192.168.43.220,
1626363224329330,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2569,91.189.91.38,192.168.43.220,
1626363224329440,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2568,91.189.91.38,192.168.43.220,
1626363224329598,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2567,91.189.91.38,192.168.43.220,
1626363224329734,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2566,91.189.91.38,192.168.43.220,
1626363224329847,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2565,91.189.91.38,192.168.43.220,
1626363224330012,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2514,192.168.43.220,91.189.91.38,
1626363224330089,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2564,91.189.91.38,192.168.43.220,
1626363224330161,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2563,91.189.91.38,192.168.43.220,
1626363224330224,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2562,91.189.91.38,192.168.43.220,
1626363224330285,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2561,91.189.91.38,192.168.43.220,
1626363224330415,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2560,91.189.91.38,192.168.43.220,
1626363224330480,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2513,192.168.43.220,91.189.91.38,
1626363224330542,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2559,91.189.91.38,192.168.43.220,
1626363224330604,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2558,91.189.91.38,192.168.43.220,
1626363224330667,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2512,192.168.43.220,91.189.91.38,
1626363224330735,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2557,91.189.91.38,192.168.43.220,
1626363224330797,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2556,91.189.91.38,192.168.43.220,
1626363224330858,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2555,91.189.91.38,192.168.43.220,
1626363224330920,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2554,91.189.91.38,192.168.43.220,
1626363224330981,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2553,91.189.91.38,192.168.43.220,
1626363224331043,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2552,91.189.91.38,192.168.43.220,
1626363224331105,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2511,192.168.43.220,91.189.91.38,
