Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626362271321402,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,13646,192.168.43.220,104.17.203.204,
1626362271356974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,9805,104.17.203.204,192.168.43.220,
1626362271357122,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,42823,104.18.3.119,192.168.43.220,
1626362271476958,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362271477074,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362272088963,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,16150,192.168.43.220,140.82.113.25,
1626362272124967,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,7211,140.82.113.25,192.168.43.220,
1626362273108971,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,54314,192.168.43.220,35.232.111.17,
1626362273192960,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,63445,192.168.43.220,8.8.8.8,
1626362273193068,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,62386,192.168.43.220,8.8.8.8,
1626362273312958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,55459,8.8.8.8,192.168.43.220,
1626362273348962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,108,17,11095,8.8.8.8,192.168.43.220,
1626362275124965,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,117,124,6,43529,104.17.68.176,192.168.43.220,
1626362275125075,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,27011,192.168.43.220,104.17.68.176,
1626362275125144,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,27010,192.168.43.220,104.17.68.176,
1626362275125188,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,43605,104.17.68.176,192.168.43.220,
1626362275125222,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,27009,192.168.43.220,104.17.68.176,
1626362275148961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,43604,104.17.68.176,192.168.43.220,
1626362277248973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59472,5.9.70.141,192.168.43.220,
1626362277249239,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55239,192.168.43.220,5.9.70.141,
1626362277468979,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55238,192.168.43.220,5.9.70.141,
1626362277564957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59471,5.9.70.141,192.168.43.220,
1626362278188971,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,62055,192.168.43.220,8.8.8.8,
1626362278189073,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,62385,192.168.43.220,8.8.8.8,
1626362278308975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,116,8.8.8.8,192.168.43.220,
1626362278344961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,108,17,21100,8.8.8.8,192.168.43.220,
1626362279524964,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,58249,192.168.43.220,13.225.74.106,
1626362279525121,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,51050,192.168.43.220,151.101.120.193,
1626362279536962,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,12469,192.168.43.220,13.225.74.83,
1626362279572975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,53883,151.101.120.193,192.168.43.220,
1626362279573166,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,57774,13.225.74.106,192.168.43.220,
1626362279573248,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,45221,13.225.74.83,192.168.43.220,
1626362281308958,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,54313,192.168.43.220,35.232.111.17,
1626362283188961,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,61776,192.168.43.220,8.8.8.8,
1626362283189068,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,61775,192.168.43.220,8.8.8.8,
1626362283332968,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,12258,8.8.8.8,192.168.43.220,
1626362283356963,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,24009,8.8.8.8,192.168.43.220,
1626362285660973,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,37344,192.168.43.220,151.101.193.69,
1626362285696974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,11668,151.101.193.69,192.168.43.220,
1626362286920978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,78,124,6,7184,140.82.113.25,192.168.43.220,
1626362286921182,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,82,64,6,16119,192.168.43.220,140.82.113.25,
1626362286956980,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,7209,140.82.113.25,192.168.43.220,
1626362287484967,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59470,5.9.70.141,192.168.43.220,
1626362287485171,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55237,192.168.43.220,5.9.70.141,
1626362287712969,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,30927,192.168.43.220,104.19.155.83,
1626362287748959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,24363,104.19.155.83,192.168.43.220,
1626362288196957,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,61774,192.168.43.220,8.8.8.8,
1626362288197229,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,61758,192.168.43.220,8.8.8.8,
1626362288304974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,34480,8.8.8.8,192.168.43.220,
1626362288328960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,9502,8.8.8.8,192.168.43.220,
1626362289748969,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21341,192.168.43.220,52.159.49.199,
1626362289776969,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20762,52.159.49.199,192.168.43.220,
1626362290496980,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,73,64,17,27702,192.168.43.220,192.168.43.1,
1626362290560976,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,89,64,17,12268,192.168.43.1,192.168.43.220,
1626362290561135,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1378,64,17,21359,192.168.43.220,216.58.207.2,
1626362290561197,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,797,64,17,21939,192.168.43.220,216.58.207.2,
1626362290620971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,133,124,6,46940,68.232.34.200,192.168.43.220,
1626362290621090,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,26755,192.168.43.220,68.232.34.200,
