Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626361966273291,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,23593,13.224.193.5,192.168.43.220,
1626361966900978,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,36825,192.168.43.220,34.122.121.32,
1626361968032966,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,75,64,17,2109,192.168.43.220,192.168.43.1,
1626361968033161,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,75,64,17,20659,192.168.43.1,192.168.43.220,
1626361968033243,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,75,64,17,2108,192.168.43.220,192.168.43.1,
1626361968044956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,75,64,17,20658,192.168.43.1,192.168.43.220,
1626361968188960,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,34111,192.168.43.220,8.8.8.8,
1626361968189055,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,34110,192.168.43.220,8.8.8.8,
1626361968224963,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,50861,192.168.43.220,68.232.34.200,
1626361968225028,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,34905,192.168.43.220,216.58.208.225,
1626361968248959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,27118,68.232.34.200,192.168.43.220,
1626361968260965,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,17870,216.58.208.225,192.168.43.220,
1626361968344958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,20498,8.8.8.8,192.168.43.220,
1626361968360960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,64122,8.8.8.8,192.168.43.220,
1626361968396969,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1378,64,17,49888,192.168.43.220,172.217.19.163,
1626361968708958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,53,44,17,41399,172.217.19.163,192.168.43.220,
1626361968709082,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,192,81,64,1,57479,192.168.43.220,172.217.19.163,
1626361968924961,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,36824,192.168.43.220,34.122.121.32,
1626361968984958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59510,5.9.70.141,192.168.43.220,
1626361968985045,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55275,192.168.43.220,5.9.70.141,
1626361970268958,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,37351,192.168.43.220,151.101.193.69,
1626361970304960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,11675,151.101.193.69,192.168.43.220,
1626361970748972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,44,6,24371,172.217.21.34,192.168.43.220,
