Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363220497631,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4816,91.189.91.38,192.168.43.220,
1626363220497688,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3879,192.168.43.220,91.189.91.38,
1626363220497760,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4815,91.189.91.38,192.168.43.220,
1626363220497808,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3878,192.168.43.220,91.189.91.38,
1626363220508962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4814,91.189.91.38,192.168.43.220,
1626363220509074,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4813,91.189.91.38,192.168.43.220,
1626363220509118,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4812,91.189.91.38,192.168.43.220,
1626363220520959,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3877,192.168.43.220,91.189.91.38,
1626363220521058,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4811,91.189.91.38,192.168.43.220,
1626363220521111,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3876,192.168.43.220,91.189.91.38,
1626363220521148,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4810,91.189.91.38,192.168.43.220,
1626363220521197,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4808,91.189.91.38,192.168.43.220,
1626363220521238,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3867,192.168.43.220,91.189.91.38,
1626363220521279,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4807,91.189.91.38,192.168.43.220,
1626363220521341,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3866,192.168.43.220,91.189.91.38,
1626363220532972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4806,91.189.91.38,192.168.43.220,
1626363220533059,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4805,91.189.91.38,192.168.43.220,
1626363220533112,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4804,91.189.91.38,192.168.43.220,
1626363220533164,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3873,192.168.43.220,91.189.91.38,
1626363220533259,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4803,91.189.91.38,192.168.43.220,
1626363220533365,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4802,91.189.91.38,192.168.43.220,
1626363220533435,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3872,192.168.43.220,91.189.91.38,
1626363220533518,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4801,91.189.91.38,192.168.43.220,
1626363220533570,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3871,192.168.43.220,91.189.91.38,
1626363220533617,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4800,91.189.91.38,192.168.43.220,
1626363220533666,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3870,192.168.43.220,91.189.91.38,
1626363220533720,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4799,91.189.91.38,192.168.43.220,
1626363220533786,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3869,192.168.43.220,91.189.91.38,
1626363220533872,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4798,91.189.91.38,192.168.43.220,
1626363220544967,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3868,192.168.43.220,91.189.91.38,
1626363220545024,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4797,91.189.91.38,192.168.43.220,
1626363220545057,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3867,192.168.43.220,91.189.91.38,
1626363220545088,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4796,91.189.91.38,192.168.43.220,
1626363220545119,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3866,192.168.43.220,91.189.91.38,
1626363220545160,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4795,91.189.91.38,192.168.43.220,
1626363220545196,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3865,192.168.43.220,91.189.91.38,
1626363220545229,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4794,91.189.91.38,192.168.43.220,
1626363220545346,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3864,192.168.43.220,91.189.91.38,
1626363220556958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4793,91.189.91.38,192.168.43.220,
1626363220557039,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3863,192.168.43.220,91.189.91.38,
1626363220572961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4792,91.189.91.38,192.168.43.220,
1626363220573049,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4791,91.189.91.38,192.168.43.220,
1626363220573091,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4790,91.189.91.38,192.168.43.220,
1626363220573132,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4789,91.189.91.38,192.168.43.220,
1626363220573176,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3862,192.168.43.220,91.189.91.38,
1626363220573229,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4788,91.189.91.38,192.168.43.220,
1626363220573279,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3861,192.168.43.220,91.189.91.38,
1626363220584960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4787,91.189.91.38,192.168.43.220,
1626363220585062,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3860,192.168.43.220,91.189.91.38,
