Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363221625786,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3467,192.168.43.220,91.189.91.38,
1626363221625848,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4239,91.189.91.38,192.168.43.220,
1626363221625901,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3466,192.168.43.220,91.189.91.38,
1626363221626031,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4238,91.189.91.38,192.168.43.220,
1626363221626091,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3465,192.168.43.220,91.189.91.38,
1626363221626187,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4237,91.189.91.38,192.168.43.220,
1626363221626233,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3464,192.168.43.220,91.189.91.38,
1626363221626287,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4236,91.189.91.38,192.168.43.220,
1626363221626349,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3463,192.168.43.220,91.189.91.38,
1626363221626406,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4235,91.189.91.38,192.168.43.220,
1626363221626490,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3462,192.168.43.220,91.189.91.38,
1626363221626569,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4234,91.189.91.38,192.168.43.220,
1626363221626629,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3461,192.168.43.220,91.189.91.38,
1626363221626694,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4233,91.189.91.38,192.168.43.220,
1626363221626770,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3460,192.168.43.220,91.189.91.38,
1626363221636964,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4232,91.189.91.38,192.168.43.220,
1626363221637078,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3459,192.168.43.220,91.189.91.38,
1626363221637154,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4231,91.189.91.38,192.168.43.220,
