Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626362648109501,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3956,192.168.43.220,140.82.114.26,
1626362648196975,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,15807,192.168.43.220,8.8.8.8,
1626362648197263,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,15806,192.168.43.220,8.8.8.8,
1626362648304977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,43906,8.8.8.8,192.168.43.220,
1626362648320970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,28719,8.8.8.8,192.168.43.220,
1626362653192977,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,15805,192.168.43.220,8.8.8.8,
1626362653193123,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,15694,192.168.43.220,8.8.8.8,
1626362653324960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,23890,8.8.8.8,192.168.43.220,
1626362653325077,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,59006,8.8.8.8,192.168.43.220,
1626362657648976,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59423,5.9.70.141,192.168.43.220,
1626362657649098,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55193,192.168.43.220,5.9.70.141,
1626362658188966,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,15609,192.168.43.220,8.8.8.8,
1626362658189062,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,15608,192.168.43.220,8.8.8.8,
1626362658308959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,31664,8.8.8.8,192.168.43.220,
1626362658309094,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,21996,8.8.8.8,192.168.43.220,
1626362662664964,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362662665075,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362663024979,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,73,64,17,1267,192.168.43.220,192.168.43.1,
1626362663072962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,89,64,17,62695,192.168.43.1,192.168.43.220,
