Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626362548189531,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,29287,192.168.43.220,8.8.8.8,
1626362548308979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,108,17,23580,8.8.8.8,192.168.43.220,
1626362548320961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,108,17,38593,8.8.8.8,192.168.43.220,
1626362553196979,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,29286,192.168.43.220,8.8.8.8,
1626362553197111,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,28940,192.168.43.220,8.8.8.8,
1626362553316960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,16116,8.8.8.8,192.168.43.220,
1626362553317067,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,53994,8.8.8.8,192.168.43.220,
1626362555260974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59435,5.9.70.141,192.168.43.220,
1626362555261081,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55205,192.168.43.220,5.9.70.141,
1626362558188974,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,27887,192.168.43.220,8.8.8.8,
1626362558189077,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,28939,192.168.43.220,8.8.8.8,
1626362558296972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,62252,8.8.8.8,192.168.43.220,
1626362558320963,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,24234,8.8.8.8,192.168.43.220,
1626362560292979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,401,124,6,20385,52.159.49.199,192.168.43.220,
1626362560293111,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1440,64,6,19929,192.168.43.220,52.159.49.199,
1626362560293166,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1438,64,6,19930,192.168.43.220,52.159.49.199,
1626362560328973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20744,52.159.49.199,192.168.43.220,
1626362563196978,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,27886,192.168.43.220,8.8.8.8,
1626362563197089,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,27555,192.168.43.220,8.8.8.8,
1626362563304972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,44121,8.8.8.8,192.168.43.220,
1626362563340959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,22926,8.8.8.8,192.168.43.220,
1626362565488959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59434,5.9.70.141,192.168.43.220,
1626362565489195,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55204,192.168.43.220,5.9.70.141,
1626362565848964,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,75,64,17,15869,192.168.43.220,192.168.43.1,
1626362565896957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,123,64,17,4024,192.168.43.1,192.168.43.220,
1626362565897067,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,13282,192.168.43.220,35.232.111.17,
1626362566904970,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,13281,192.168.43.220,35.232.111.17,
1626362568032968,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,75,64,17,15386,192.168.43.220,192.168.43.1,
1626362568044957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,75,64,17,4016,192.168.43.1,192.168.43.220,
1626362568045044,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,75,64,17,15384,192.168.43.220,192.168.43.1,
1626362568045107,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,75,64,17,4015,192.168.43.1,192.168.43.220,
1626362568192975,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,26983,192.168.43.220,8.8.8.8,
1626362568193231,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,27554,192.168.43.220,8.8.8.8,
1626362568292980,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,10609,8.8.8.8,192.168.43.220,
1626362568304975,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362568305064,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362568328965,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,5321,8.8.8.8,192.168.43.220,
1626362568916974,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,13280,192.168.43.220,35.232.111.17,
1626362572116974,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,16140,192.168.43.220,140.82.113.25,
1626362572152957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,7196,140.82.113.25,192.168.43.220,
1626362573148973,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,13279,192.168.43.220,35.232.111.17,
1626362573196977,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,26203,192.168.43.220,8.8.8.8,
1626362573197070,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,26202,192.168.43.220,8.8.8.8,
1626362573292978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,830,8.8.8.8,192.168.43.220,
1626362573308960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,48369,8.8.8.8,192.168.43.220,
1626362575720959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59433,5.9.70.141,192.168.43.220,
1626362575721196,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55203,192.168.43.220,5.9.70.141,
1626362577236970,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.0.0,
1626362577237163,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.84.39,
1626362578196956,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,25485,192.168.43.220,8.8.8.8,
1626362578197106,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,25484,192.168.43.220,8.8.8.8,
1626362578376964,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,19522,8.8.8.8,192.168.43.220,
