Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363222253581,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3770,91.189.91.38,192.168.43.220,
1626363222253636,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3769,91.189.91.38,192.168.43.220,
1626363222253687,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3036,192.168.43.220,91.189.91.38,
1626363222253734,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3768,91.189.91.38,192.168.43.220,
1626363222253789,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3767,91.189.91.38,192.168.43.220,
1626363222253901,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3035,192.168.43.220,91.189.91.38,
1626363222264965,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3766,91.189.91.38,192.168.43.220,
1626363222265116,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3765,91.189.91.38,192.168.43.220,
1626363222265208,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3764,91.189.91.38,192.168.43.220,
1626363222265306,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3034,192.168.43.220,91.189.91.38,
1626363222265404,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3763,91.189.91.38,192.168.43.220,
1626363222265506,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3033,192.168.43.220,91.189.91.38,
1626363222276959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3762,91.189.91.38,192.168.43.220,
1626363222277030,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3761,91.189.91.38,192.168.43.220,
1626363222277081,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3032,192.168.43.220,91.189.91.38,
1626363222277132,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3760,91.189.91.38,192.168.43.220,
1626363222277185,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3759,91.189.91.38,192.168.43.220,
1626363222277241,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3031,192.168.43.220,91.189.91.38,
1626363222277297,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3758,91.189.91.38,192.168.43.220,
1626363222277353,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3757,91.189.91.38,192.168.43.220,
1626363222277404,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3030,192.168.43.220,91.189.91.38,
1626363222277489,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3756,91.189.91.38,192.168.43.220,
1626363222288966,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3755,91.189.91.38,192.168.43.220,
1626363222289043,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3029,192.168.43.220,91.189.91.38,
1626363222289092,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3754,91.189.91.38,192.168.43.220,
1626363222289137,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3753,91.189.91.38,192.168.43.220,
1626363222289182,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3028,192.168.43.220,91.189.91.38,
1626363222289226,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3752,91.189.91.38,192.168.43.220,
1626363222289275,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3751,91.189.91.38,192.168.43.220,
1626363222289323,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3027,192.168.43.220,91.189.91.38,
1626363222289367,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3750,91.189.91.38,192.168.43.220,
1626363222300965,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3749,91.189.91.38,192.168.43.220,
1626363222301040,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3026,192.168.43.220,91.189.91.38,
1626363222301090,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3748,91.189.91.38,192.168.43.220,
1626363222301137,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3747,91.189.91.38,192.168.43.220,
1626363222301183,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3025,192.168.43.220,91.189.91.38,
1626363222301230,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3746,91.189.91.38,192.168.43.220,
1626363222301329,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3745,91.189.91.38,192.168.43.220,
