Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626362428188960,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,43734,192.168.43.220,8.8.8.8,
1626362428189061,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,43733,192.168.43.220,8.8.8.8,
1626362428320956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,60423,8.8.8.8,192.168.43.220,
1626362428332971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,24975,8.8.8.8,192.168.43.220,
1626362431888974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59451,5.9.70.141,192.168.43.220,
1626362431889255,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55220,192.168.43.220,5.9.70.141,
1626362433196974,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,43048,192.168.43.220,8.8.8.8,
1626362433197135,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,43049,192.168.43.220,8.8.8.8,
1626362433304974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,2220,8.8.8.8,192.168.43.220,
1626362433316959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,7593,8.8.8.8,192.168.43.220,
1626362437324973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,110,124,6,53821,151.101.120.193,192.168.43.220,
1626362437325113,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,51046,192.168.43.220,151.101.120.193,
1626362437325207,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,51045,192.168.43.220,151.101.120.193,
1626362437325294,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,53878,151.101.120.193,192.168.43.220,
1626362437325365,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,51044,192.168.43.220,151.101.120.193,
1626362437348974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,53877,151.101.120.193,192.168.43.220,
1626362438188981,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,43047,192.168.43.220,8.8.8.8,
1626362438189142,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,42480,192.168.43.220,8.8.8.8,
1626362438320961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,44893,8.8.8.8,192.168.43.220,
1626362438321082,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,59771,8.8.8.8,192.168.43.220,
1626362441308973,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,23126,192.168.43.220,13.94.251.244,
1626362441344973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,41597,13.94.251.244,192.168.43.220,
1626362442124976,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59450,5.9.70.141,192.168.43.220,
1626362442125104,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55219,192.168.43.220,5.9.70.141,
1626362442340978,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362442341081,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362443196963,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,42267,192.168.43.220,8.8.8.8,
1626362443197228,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,42266,192.168.43.220,8.8.8.8,
1626362443328962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,55154,8.8.8.8,192.168.43.220,
1626362443340959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,13365,8.8.8.8,192.168.43.220,
1626362443356966,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,49821,192.168.43.220,68.232.34.200,
1626362443368962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,55859,68.232.34.200,192.168.43.220,
1626362443764960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,110,124,6,11606,151.101.193.69,192.168.43.220,
1626362443765076,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,37340,192.168.43.220,151.101.193.69,
1626362443765129,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,11663,151.101.193.69,192.168.43.220,
1626362443765173,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,37339,192.168.43.220,151.101.193.69,
1626362443812958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,11662,151.101.193.69,192.168.43.220,
1626362445516958,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,47544,192.168.43.220,74.125.140.188,
1626362445696956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,52,35,6,34511,74.125.140.188,192.168.43.220,
1626362448188972,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,41069,192.168.43.220,8.8.8.8,
1626362448189117,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,42265,192.168.43.220,8.8.8.8,
1626362448296972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,45531,8.8.8.8,192.168.43.220,
1626362448320960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,14837,8.8.8.8,192.168.43.220,
1626362452052973,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,16144,192.168.43.220,140.82.113.25,
1626362452088962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,7202,140.82.113.25,192.168.43.220,
1626362452316972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59449,5.9.70.141,192.168.43.220,
1626362452317075,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55218,192.168.43.220,5.9.70.141,
1626362453192978,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,41068,192.168.43.220,8.8.8.8,
1626362453193095,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,40707,192.168.43.220,8.8.8.8,
1626362453312979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,18425,8.8.8.8,192.168.43.220,
1626362453324961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,42759,8.8.8.8,192.168.43.220,
1626362455636972,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21335,192.168.43.220,52.159.49.199,
1626362455672959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20754,52.159.49.199,192.168.43.220,
1626362457688975,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55217,192.168.43.220,5.9.70.141,
1626362457820974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59448,5.9.70.141,192.168.43.220,
1626362458192975,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,40706,192.168.43.220,8.8.8.8,
1626362458193088,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,40343,192.168.43.220,8.8.8.8,
1626362458328960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,31527,8.8.8.8,192.168.43.220,
1626362458329072,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,15802,8.8.8.8,192.168.43.220,
1626362462600973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59447,5.9.70.141,192.168.43.220,
1626362462601078,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55216,192.168.43.220,5.9.70.141,
1626362463188971,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,39964,192.168.43.220,8.8.8.8,
1626362463189072,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,40342,192.168.43.220,8.8.8.8,
1626362463332967,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,43780,8.8.8.8,192.168.43.220,
1626362463356962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,803,8.8.8.8,192.168.43.220,
1626362466928961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,78,124,6,7175,140.82.113.25,192.168.43.220,
1626362466929230,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,82,64,6,16113,192.168.43.220,140.82.113.25,
1626362466964959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,7200,140.82.113.25,192.168.43.220,
1626362467624968,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362467625094,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362468188976,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,38718,192.168.43.220,8.8.8.8,
1626362468189111,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,38719,192.168.43.220,8.8.8.8,
1626362468320971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,49520,8.8.8.8,192.168.43.220,
1626362468321092,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,21029,8.8.8.8,192.168.43.220,
1626362472848957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59446,5.9.70.141,192.168.43.220,
1626362472849079,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55215,192.168.43.220,5.9.70.141,
1626362473196957,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,38717,192.168.43.220,8.8.8.8,
1626362473197077,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,38006,192.168.43.220,8.8.8.8,
1626362473304976,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,19448,8.8.8.8,192.168.43.220,
1626362473316960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,38161,8.8.8.8,192.168.43.220,
1626362475080968,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,820,124,6,19973,52.159.49.199,192.168.43.220,
1626362475096971,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1440,64,6,19934,192.168.43.220,52.159.49.199,
1626362475097230,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1438,64,6,19935,192.168.43.220,52.159.49.199,
1626362475128955,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20752,52.159.49.199,192.168.43.220,
1626362475129045,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20751,52.159.49.199,192.168.43.220,
1626362475176956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,41596,13.94.251.244,192.168.43.220,
1626362476880970,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,22008,192.168.43.220,239.255.255.250,
1626362477096970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,840,124,6,19950,52.159.49.199,192.168.43.220,
1626362477097084,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1440,64,6,19932,192.168.43.220,52.159.49.199,
1626362477097169,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1438,64,6,19933,192.168.43.220,52.159.49.199,
1626362477132963,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20748,52.159.49.199,192.168.43.220,
1626362477216975,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,98,64,6,21245,192.168.43.220,13.76.153.29,
1626362477240969,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,2926,13.76.153.29,192.168.43.220,
1626362477420957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,87,124,6,2878,13.76.153.29,192.168.43.220,
1626362477421081,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21302,192.168.43.220,13.76.153.29,
1626362477888956,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,21787,192.168.43.220,239.255.255.250,
1626362478188959,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,38005,192.168.43.220,8.8.8.8,
1626362478189066,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,36902,192.168.43.220,8.8.8.8,
1626362478320956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,36647,8.8.8.8,192.168.43.220,
1626362478332971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,44567,8.8.8.8,192.168.43.220,
