Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626362823192967,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,60818,192.168.43.220,8.8.8.8,
1626362823193101,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,60817,192.168.43.220,8.8.8.8,
1626362823324974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,39345,8.8.8.8,192.168.43.220,
1626362823348966,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,20367,8.8.8.8,192.168.43.220,
1626362824284956,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,54344,192.168.43.220,52.159.49.199,
1626362824320970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,16649,52.159.49.199,192.168.43.220,
1626362827968958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,77,124,6,33424,140.82.114.26,192.168.43.220,
1626362827969087,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,81,64,6,3920,192.168.43.220,140.82.114.26,
1626362828004976,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,33448,140.82.114.26,192.168.43.220,
1626362828196955,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,59694,192.168.43.220,8.8.8.8,
1626362828197084,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,59695,192.168.43.220,8.8.8.8,
1626362828292971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,222,8.8.8.8,192.168.43.220,
1626362828293083,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,13956,8.8.8.8,192.168.43.220,
1626362828328963,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362828329090,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362830392961,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,81,64,17,49353,192.168.43.220,192.168.43.1,
1626362830464969,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,132,64,17,56537,192.168.43.1,192.168.43.220,
1626362830465080,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,51332,192.168.43.220,13.94.251.244,
1626362830608972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,104,6,56196,13.94.251.244,192.168.43.220,
1626362830609098,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,51351,192.168.43.220,13.94.251.244,
1626362830609197,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,557,64,6,50833,192.168.43.220,13.94.251.244,
1626362830824957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,38865,13.94.251.244,192.168.43.220,
1626362830920957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,37464,13.94.251.244,192.168.43.220,
1626362830921076,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,51349,192.168.43.220,13.94.251.244,
1626362830921172,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,37463,13.94.251.244,192.168.43.220,
