Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626362478884962,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,21678,192.168.43.220,239.255.255.250,
1626362479892958,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,21542,192.168.43.220,239.255.255.250,
1626362483192965,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,36224,192.168.43.220,8.8.8.8,
1626362483193090,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,36901,192.168.43.220,8.8.8.8,
1626362483312960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,25985,8.8.8.8,192.168.43.220,
1626362483336963,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,61301,8.8.8.8,192.168.43.220,
1626362483552956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59444,5.9.70.141,192.168.43.220,
1626362483553060,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55214,192.168.43.220,5.9.70.141,
1626362488196973,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,36223,192.168.43.220,8.8.8.8,
1626362488197249,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,35733,192.168.43.220,8.8.8.8,
1626362488304956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,14047,8.8.8.8,192.168.43.220,
1626362488328969,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,63890,8.8.8.8,192.168.43.220,
1626362488412969,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,49820,192.168.43.220,68.232.34.200,
1626362488436956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,55858,68.232.34.200,192.168.43.220,
1626362492504966,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,47543,192.168.43.220,74.125.140.188,
1626362492672957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,52,35,6,11028,74.125.140.188,192.168.43.220,
1626362493188971,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,35732,192.168.43.220,8.8.8.8,
1626362493189095,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,35557,192.168.43.220,8.8.8.8,
1626362493308973,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362493309104,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362493309179,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,3687,8.8.8.8,192.168.43.220,
1626362493320961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,57366,8.8.8.8,192.168.43.220,
1626362493804967,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59443,5.9.70.141,192.168.43.220,
1626362493805131,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55213,192.168.43.220,5.9.70.141,
1626362498196961,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,34873,192.168.43.220,8.8.8.8,
1626362498197218,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,34874,192.168.43.220,8.8.8.8,
1626362498308973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,62840,8.8.8.8,192.168.43.220,
1626362498332971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,4883,8.8.8.8,192.168.43.220,
1626362502740970,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55212,192.168.43.220,5.9.70.141,
1626362502872974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59442,5.9.70.141,192.168.43.220,
1626362503196978,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,34872,192.168.43.220,8.8.8.8,
1626362503197125,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,34387,192.168.43.220,8.8.8.8,
1626362503304979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,38724,8.8.8.8,192.168.43.220,
1626362503316959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,108,17,62306,8.8.8.8,192.168.43.220,
1626362504048971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59441,5.9.70.141,192.168.43.220,
1626362504049101,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55211,192.168.43.220,5.9.70.141,
1626362508188971,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,34386,192.168.43.220,8.8.8.8,
1626362508189143,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,34202,192.168.43.220,8.8.8.8,
1626362508308961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,25165,8.8.8.8,192.168.43.220,
1626362508309078,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,5904,8.8.8.8,192.168.43.220,
1626362512212957,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,16142,192.168.43.220,140.82.113.25,
1626362512272958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,7199,140.82.113.25,192.168.43.220,
1626362513196979,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,33969,192.168.43.220,8.8.8.8,
1626362513197268,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,33968,192.168.43.220,8.8.8.8,
1626362513328963,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,57164,8.8.8.8,192.168.43.220,
1626362513329085,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,24334,8.8.8.8,192.168.43.220,
1626362514288965,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59440,5.9.70.141,192.168.43.220,
1626362514289086,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55210,192.168.43.220,5.9.70.141,
1626362517300974,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362517301098,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362518188972,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,32787,192.168.43.220,8.8.8.8,
1626362518189089,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,32786,192.168.43.220,8.8.8.8,
1626362518308966,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,36930,8.8.8.8,192.168.43.220,
1626362518324970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,37298,8.8.8.8,192.168.43.220,
1626362523196977,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,31848,192.168.43.220,8.8.8.8,
1626362523197112,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,31847,192.168.43.220,8.8.8.8,
1626362523220979,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21330,192.168.43.220,52.159.49.199,
1626362523244975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20747,52.159.49.199,192.168.43.220,
1626362523316958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,35313,8.8.8.8,192.168.43.220,
1626362523317080,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,39141,8.8.8.8,192.168.43.220,
1626362524528975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59439,5.9.70.141,192.168.43.220,
1626362524529093,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55209,192.168.43.220,5.9.70.141,
1626362526928977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,78,124,6,7172,140.82.113.25,192.168.43.220,
1626362526929114,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,82,64,6,16111,192.168.43.220,140.82.113.25,
1626362526964977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,7197,140.82.113.25,192.168.43.220,
1626362528192973,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30927,192.168.43.220,8.8.8.8,
1626362528193095,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30928,192.168.43.220,8.8.8.8,
1626362528300964,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,9678,8.8.8.8,192.168.43.220,
1626362528301067,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,38830,8.8.8.8,192.168.43.220,
1626362528804972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,133,124,6,55776,68.232.34.200,192.168.43.220,
1626362528805238,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,55856,68.232.34.200,192.168.43.220,
1626362528805354,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,49819,192.168.43.220,68.232.34.200,
1626362528840972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,55855,68.232.34.200,192.168.43.220,
1626362532428977,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,98,64,6,21243,192.168.43.220,13.76.153.29,
1626362532464976,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,2924,13.76.153.29,192.168.43.220,
1626362532656978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,87,124,6,2876,13.76.153.29,192.168.43.220,
1626362532657165,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21300,192.168.43.220,13.76.153.29,
1626362533196971,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30926,192.168.43.220,8.8.8.8,
1626362533197091,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30757,192.168.43.220,8.8.8.8,
1626362533316968,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,15788,8.8.8.8,192.168.43.220,
1626362533317073,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,28581,8.8.8.8,192.168.43.220,
1626362534760980,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59438,5.9.70.141,192.168.43.220,
1626362534761119,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55208,192.168.43.220,5.9.70.141,
1626362537680981,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,47542,192.168.43.220,74.125.140.188,
1626362537860977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,52,35,6,51063,74.125.140.188,192.168.43.220,
1626362538196973,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30756,192.168.43.220,8.8.8.8,
1626362538197239,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30549,192.168.43.220,8.8.8.8,
1626362538356961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,7007,8.8.8.8,192.168.43.220,
1626362538357069,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,14941,8.8.8.8,192.168.43.220,
1626362542872978,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362542873262,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362543196973,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30453,192.168.43.220,8.8.8.8,
1626362543197242,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30452,192.168.43.220,8.8.8.8,
1626362543316981,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,2992,8.8.8.8,192.168.43.220,
1626362543340968,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,8582,8.8.8.8,192.168.43.220,
1626362544984978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59437,5.9.70.141,192.168.43.220,
1626362544985133,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55207,192.168.43.220,5.9.70.141,
1626362547804977,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55206,192.168.43.220,5.9.70.141,
1626362547912977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59436,5.9.70.141,192.168.43.220,
1626362548188978,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,29288,192.168.43.220,8.8.8.8,
