Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363093197496,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,29074,192.168.43.220,8.8.8.8,
1626363093300962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,44252,8.8.8.8,192.168.43.220,
1626363093312976,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,7850,8.8.8.8,192.168.43.220,
1626363097972977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59370,5.9.70.141,192.168.43.220,
1626363097973228,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55140,192.168.43.220,5.9.70.141,
1626363098188978,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,28772,192.168.43.220,8.8.8.8,
1626363098189260,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,28280,192.168.43.220,8.8.8.8,
1626363098296973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,14728,8.8.8.8,192.168.43.220,
1626363098297120,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,60331,8.8.8.8,192.168.43.220,
1626363103192978,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,28003,192.168.43.220,8.8.8.8,
1626363103193261,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,28279,192.168.43.220,8.8.8.8,
1626363103312978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,33096,8.8.8.8,192.168.43.220,
1626363103328970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,1042,8.8.8.8,192.168.43.220,
1626363108192977,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,27355,192.168.43.220,8.8.8.8,
1626363108193137,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,28002,192.168.43.220,8.8.8.8,
1626363108204972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59369,5.9.70.141,192.168.43.220,
1626363108205083,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55139,192.168.43.220,5.9.70.141,
1626363108300978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,28213,8.8.8.8,192.168.43.220,
1626363108324967,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,108,17,23793,8.8.8.8,192.168.43.220,
1626363112764976,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,16,76,64,17,34043,192.168.43.220,91.189.91.157,
