Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363222749341,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3496,91.189.91.38,192.168.43.220,
1626363222749409,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3495,91.189.91.38,192.168.43.220,
1626363222749454,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3494,91.189.91.38,192.168.43.220,
1626363222749494,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3493,91.189.91.38,192.168.43.220,
1626363222749539,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3492,91.189.91.38,192.168.43.220,
1626363222749623,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,2897,192.168.43.220,91.189.91.38,
1626363222749887,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3491,91.189.91.38,192.168.43.220,
1626363222749989,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3490,91.189.91.38,192.168.43.220,
1626363222750077,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3489,91.189.91.38,192.168.43.220,
1626363222750147,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3488,91.189.91.38,192.168.43.220,
1626363222750243,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3487,91.189.91.38,192.168.43.220,
1626363222750312,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3486,91.189.91.38,192.168.43.220,
1626363222750368,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3485,91.189.91.38,192.168.43.220,
1626363222764963,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,2896,192.168.43.220,91.189.91.38,
1626363222765070,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3484,91.189.91.38,192.168.43.220,
1626363222765149,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3483,91.189.91.38,192.168.43.220,
1626363222765231,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3482,91.189.91.38,192.168.43.220,
1626363222765283,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3481,91.189.91.38,192.168.43.220,
1626363222765364,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3480,91.189.91.38,192.168.43.220,
1626363222765409,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3479,91.189.91.38,192.168.43.220,
1626363222765452,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,2895,192.168.43.220,91.189.91.38,
1626363222765497,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3478,91.189.91.38,192.168.43.220,
1626363222765542,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3477,91.189.91.38,192.168.43.220,
1626363222765578,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3476,91.189.91.38,192.168.43.220,
1626363222765637,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3475,91.189.91.38,192.168.43.220,
1626363222765680,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3474,91.189.91.38,192.168.43.220,
1626363222765723,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3473,91.189.91.38,192.168.43.220,
1626363222765765,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,2894,192.168.43.220,91.189.91.38,
1626363222765816,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3472,91.189.91.38,192.168.43.220,
1626363222765878,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3471,91.189.91.38,192.168.43.220,
1626363222765945,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3470,91.189.91.38,192.168.43.220,
1626363222766020,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,2893,192.168.43.220,91.189.91.38,
1626363222780958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3469,91.189.91.38,192.168.43.220,
1626363222781024,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3468,91.189.91.38,192.168.43.220,
1626363222781059,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,2892,192.168.43.220,91.189.91.38,
1626363222781092,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3467,91.189.91.38,192.168.43.220,
1626363222792971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3466,91.189.91.38,192.168.43.220,
1626363222793042,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,2891,192.168.43.220,91.189.91.38,
