Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363224421471,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2467,192.168.43.220,91.189.91.38,
1626363224421539,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2443,91.189.91.38,192.168.43.220,
1626363224421606,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2442,91.189.91.38,192.168.43.220,
1626363224421698,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2466,192.168.43.220,91.189.91.38,
1626363224421794,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2441,91.189.91.38,192.168.43.220,
1626363224421893,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2440,91.189.91.38,192.168.43.220,
1626363224421996,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2465,192.168.43.220,91.189.91.38,
1626363224422089,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2439,91.189.91.38,192.168.43.220,
1626363224422159,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2438,91.189.91.38,192.168.43.220,
1626363224422229,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2464,192.168.43.220,91.189.91.38,
1626363224422332,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2437,91.189.91.38,192.168.43.220,
1626363224422403,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2436,91.189.91.38,192.168.43.220,
1626363224422470,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2463,192.168.43.220,91.189.91.38,
1626363224422562,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2435,91.189.91.38,192.168.43.220,
1626363224436961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2434,91.189.91.38,192.168.43.220,
1626363224437058,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2433,91.189.91.38,192.168.43.220,
1626363224437102,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2462,192.168.43.220,91.189.91.38,
1626363224437144,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2432,91.189.91.38,192.168.43.220,
1626363224437185,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2461,192.168.43.220,91.189.91.38,
1626363224437234,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2431,91.189.91.38,192.168.43.220,
1626363224437282,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2430,91.189.91.38,192.168.43.220,
1626363224437323,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2460,192.168.43.220,91.189.91.38,
1626363224448966,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2429,91.189.91.38,192.168.43.220,
1626363224449061,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2428,91.189.91.38,192.168.43.220,
1626363224449135,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2427,91.189.91.38,192.168.43.220,
1626363224449204,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2426,91.189.91.38,192.168.43.220,
1626363224449279,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2459,192.168.43.220,91.189.91.38,
1626363224449346,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2425,91.189.91.38,192.168.43.220,
1626363224449412,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2424,91.189.91.38,192.168.43.220,
1626363224449491,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2423,91.189.91.38,192.168.43.220,
1626363224449562,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2458,192.168.43.220,91.189.91.38,
1626363224449629,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2422,91.189.91.38,192.168.43.220,
1626363224449702,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2457,192.168.43.220,91.189.91.38,
1626363224449771,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2421,91.189.91.38,192.168.43.220,
1626363224449846,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2420,91.189.91.38,192.168.43.220,
1626363224449920,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2456,192.168.43.220,91.189.91.38,
1626363224449985,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2419,91.189.91.38,192.168.43.220,
1626363224450098,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2418,91.189.91.38,192.168.43.220,
1626363224450179,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2417,91.189.91.38,192.168.43.220,
1626363224450242,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2455,192.168.43.220,91.189.91.38,
1626363224460978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2416,91.189.91.38,192.168.43.220,
1626363224461093,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2415,91.189.91.38,192.168.43.220,
1626363224461233,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2414,91.189.91.38,192.168.43.220,
1626363224461296,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2413,91.189.91.38,192.168.43.220,
1626363224461481,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2454,192.168.43.220,91.189.91.38,
1626363224461539,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2412,91.189.91.38,192.168.43.220,
1626363224461589,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2411,91.189.91.38,192.168.43.220,
1626363224461624,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2453,192.168.43.220,91.189.91.38,
1626363224476967,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2410,91.189.91.38,192.168.43.220,
1626363224477050,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2452,192.168.43.220,91.189.91.38,
1626363224477087,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2409,91.189.91.38,192.168.43.220,
1626363224477122,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2408,91.189.91.38,192.168.43.220,
1626363224477160,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2407,91.189.91.38,192.168.43.220,
1626363224477200,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2451,192.168.43.220,91.189.91.38,
1626363224500957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2406,91.189.91.38,192.168.43.220,
1626363224501056,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2450,192.168.43.220,91.189.91.38,
1626363224501127,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2405,91.189.91.38,192.168.43.220,
1626363224501169,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2404,91.189.91.38,192.168.43.220,
1626363224501208,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2449,192.168.43.220,91.189.91.38,
1626363224501245,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2403,91.189.91.38,192.168.43.220,
1626363224501290,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2402,91.189.91.38,192.168.43.220,
1626363224501325,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2401,91.189.91.38,192.168.43.220,
1626363224501403,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2400,91.189.91.38,192.168.43.220,
1626363224501446,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2399,91.189.91.38,192.168.43.220,
1626363224501485,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2398,91.189.91.38,192.168.43.220,
1626363224501524,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2448,192.168.43.220,91.189.91.38,
1626363224536979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2397,91.189.91.38,192.168.43.220,
1626363224537161,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2396,91.189.91.38,192.168.43.220,
1626363224537263,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2395,91.189.91.38,192.168.43.220,
1626363224537320,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2394,91.189.91.38,192.168.43.220,
1626363224537375,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2393,91.189.91.38,192.168.43.220,
1626363224537426,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2392,91.189.91.38,192.168.43.220,
1626363224537510,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2391,91.189.91.38,192.168.43.220,
