Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626362792961574,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,62200,68.232.34.200,192.168.43.220,
1626362792961633,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,62199,68.232.34.200,192.168.43.220,
1626362792961705,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,36776,192.168.43.220,68.232.34.200,
1626362792961761,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,62198,68.232.34.200,192.168.43.220,
1626362792961829,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,62197,68.232.34.200,192.168.43.220,
1626362792961883,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,36775,192.168.43.220,68.232.34.200,
1626362792961961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,62196,68.232.34.200,192.168.43.220,
1626362792962028,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,62195,68.232.34.200,192.168.43.220,
1626362792962097,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,36774,192.168.43.220,68.232.34.200,
1626362792984970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,486,124,6,24288,52.114.75.149,192.168.43.220,
1626362792985087,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,14133,192.168.43.220,52.114.75.149,
1626362792985160,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,24733,52.114.75.149,192.168.43.220,
1626362792985204,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,71,64,6,14101,192.168.43.220,52.114.75.149,
1626362792985245,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,14131,192.168.43.220,52.114.75.149,
1626362792996970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,62194,68.232.34.200,192.168.43.220,
1626362792997094,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,62193,68.232.34.200,192.168.43.220,
