Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626362756804969,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20732,52.159.49.199,192.168.43.220,
1626362758172969,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362758173083,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362758196967,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,1781,192.168.43.220,8.8.8.8,
1626362758197077,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,1780,192.168.43.220,8.8.8.8,
1626362758328959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,14802,8.8.8.8,192.168.43.220,
1626362758329064,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,20069,8.8.8.8,192.168.43.220,
1626362760044959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59411,5.9.70.141,192.168.43.220,
1626362760045091,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55181,192.168.43.220,5.9.70.141,
1626362763188974,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,961,192.168.43.220,8.8.8.8,
1626362763189099,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,962,192.168.43.220,8.8.8.8,
1626362763308972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,34001,8.8.8.8,192.168.43.220,
1626362763320962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,37387,8.8.8.8,192.168.43.220,
1626362765328975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,133,124,6,57616,68.232.34.200,192.168.43.220,
1626362765329104,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,16024,192.168.43.220,68.232.34.200,
1626362765329205,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,57696,68.232.34.200,192.168.43.220,
1626362765329282,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,16023,192.168.43.220,68.232.34.200,
1626362765376956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,57695,68.232.34.200,192.168.43.220,
1626362767968974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,77,124,6,33427,140.82.114.26,192.168.43.220,
1626362767969123,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,81,64,6,3922,192.168.43.220,140.82.114.26,
1626362767992960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,33451,140.82.114.26,192.168.43.220,
1626362768196964,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,361,192.168.43.220,8.8.8.8,
1626362768197070,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,360,192.168.43.220,8.8.8.8,
1626362768292956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,50504,8.8.8.8,192.168.43.220,
1626362768304970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,42000,8.8.8.8,192.168.43.220,
1626362768988972,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,47537,192.168.43.220,74.125.140.188,
1626362769156977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,52,51,6,60463,74.125.140.188,192.168.43.220,
1626362770284957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59410,5.9.70.141,192.168.43.220,
1626362770285074,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55180,192.168.43.220,5.9.70.141,
1626362773084956,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55179,192.168.43.220,5.9.70.141,
1626362773192971,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,359,192.168.43.220,8.8.8.8,
1626362773193245,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,138,192.168.43.220,8.8.8.8,
1626362773204958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59409,5.9.70.141,192.168.43.220,
1626362773288969,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,48492,8.8.8.8,192.168.43.220,
1626362773324971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,50892,8.8.8.8,192.168.43.220,
1626362773888975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,902,124,6,19869,52.159.49.199,192.168.43.220,
1626362773889126,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1440,64,6,19918,192.168.43.220,52.159.49.199,
1626362773889235,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1438,64,6,19919,192.168.43.220,52.159.49.199,
1626362773936971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20730,52.159.49.199,192.168.43.220,
1626362773937105,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20729,52.159.49.199,192.168.43.220,
1626362778004968,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,89,64,17,58638,192.168.43.220,192.168.43.1,
1626362778052958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,184,64,17,61041,192.168.43.1,192.168.43.220,
1626362778053028,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,54338,192.168.43.220,52.159.49.199,
1626362778196967,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,65207,192.168.43.220,8.8.8.8,
1626362778197125,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,65206,192.168.43.220,8.8.8.8,
1626362778292969,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,41077,8.8.8.8,192.168.43.220,
1626362778293082,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,26744,8.8.8.8,192.168.43.220,
1626362778304960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,94,6,48525,52.159.49.199,192.168.43.220,
1626362778305041,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,54357,192.168.43.220,52.159.49.199,
1626362778305079,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,557,64,6,53839,192.168.43.220,52.159.49.199,
1626362778340979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,16661,52.159.49.199,192.168.43.220,
1626362778580979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,15260,52.159.49.199,192.168.43.220,
1626362778581116,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,54355,192.168.43.220,52.159.49.199,
1626362778581161,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,15259,52.159.49.199,192.168.43.220,
1626362778581209,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,54354,192.168.43.220,52.159.49.199,
1626362778581247,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,15258,52.159.49.199,192.168.43.220,
1626362778581295,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,54353,192.168.43.220,52.159.49.199,
1626362778581337,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,15257,52.159.49.199,192.168.43.220,
1626362778581381,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,54352,192.168.43.220,52.159.49.199,
1626362778581420,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,132,124,6,16564,52.159.49.199,192.168.43.220,
1626362778581480,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,54351,192.168.43.220,52.159.49.199,
1626362778581538,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,198,64,6,54192,192.168.43.220,52.159.49.199,
1626362778628979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,16655,52.159.49.199,192.168.43.220,
1626362778856977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,91,124,6,16603,52.159.49.199,192.168.43.220,
1626362778857107,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,54349,192.168.43.220,52.159.49.199,
1626362778857165,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1440,64,6,52948,192.168.43.220,52.159.49.199,
1626362778857228,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1440,64,6,52947,192.168.43.220,52.159.49.199,
1626362778857290,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,295,64,6,54091,192.168.43.220,52.159.49.199,
1626362778904973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,16653,52.159.49.199,192.168.43.220,
1626362778905075,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,16651,52.159.49.199,192.168.43.220,
1626362779132981,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1028,124,6,19740,52.159.49.199,192.168.43.220,
1626362779133113,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1440,64,6,19916,192.168.43.220,52.159.49.199,
1626362779133163,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1438,64,6,19917,192.168.43.220,52.159.49.199,
1626362779144971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,685,124,6,16005,52.159.49.199,192.168.43.220,
1626362779145076,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,54345,192.168.43.220,52.159.49.199,
1626362779180961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20726,52.159.49.199,192.168.43.220,
1626362780524977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59408,5.9.70.141,192.168.43.220,
1626362780525120,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55178,192.168.43.220,5.9.70.141,
1626362781076978,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,17,58391,192.168.43.220,192.168.43.1,
1626362781124960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,218,64,17,60738,192.168.43.1,192.168.43.220,
1626362781125070,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,65,64,17,58378,192.168.43.220,192.168.43.1,
1626362781164959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,93,64,17,60862,192.168.43.1,192.168.43.220,
1626362781165036,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,40900,192.168.43.220,13.107.42.23,
1626362781308972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,108,6,378,13.107.42.23,192.168.43.220,
1626362781309101,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,40919,192.168.43.220,13.107.42.23,
1626362781309157,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,297,64,6,40661,192.168.43.220,13.107.42.23,
1626362781344972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,10294,13.107.42.23,192.168.43.220,
1626362781464986,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,8893,13.107.42.23,192.168.43.220,
1626362781465137,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,40917,192.168.43.220,13.107.42.23,
1626362781465214,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,8892,13.107.42.23,192.168.43.220,
1626362781465306,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,40916,192.168.43.220,13.107.42.23,
1626362781465342,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,8891,13.107.42.23,192.168.43.220,
