Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363221381722,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4390,91.189.91.38,192.168.43.220,
1626363221381795,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3604,192.168.43.220,91.189.91.38,
1626363221381868,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4389,91.189.91.38,192.168.43.220,
1626363221381946,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3603,192.168.43.220,91.189.91.38,
1626363221382034,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4388,91.189.91.38,192.168.43.220,
1626363221382127,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3602,192.168.43.220,91.189.91.38,
1626363221382193,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4387,91.189.91.38,192.168.43.220,
1626363221382250,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3601,192.168.43.220,91.189.91.38,
1626363221382295,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4386,91.189.91.38,192.168.43.220,
1626363221382361,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3600,192.168.43.220,91.189.91.38,
1626363221382416,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4385,91.189.91.38,192.168.43.220,
1626363221382492,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3599,192.168.43.220,91.189.91.38,
1626363221392964,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4384,91.189.91.38,192.168.43.220,
1626363221393063,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3598,192.168.43.220,91.189.91.38,
1626363221393100,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4383,91.189.91.38,192.168.43.220,
1626363221393138,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3597,192.168.43.220,91.189.91.38,
1626363221393170,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4382,91.189.91.38,192.168.43.220,
1626363221393206,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3596,192.168.43.220,91.189.91.38,
1626363221393242,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4381,91.189.91.38,192.168.43.220,
1626363221393279,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3595,192.168.43.220,91.189.91.38,
1626363221393310,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4380,91.189.91.38,192.168.43.220,
1626363221393370,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3594,192.168.43.220,91.189.91.38,
1626363221393401,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4379,91.189.91.38,192.168.43.220,
1626363221393434,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3593,192.168.43.220,91.189.91.38,
1626363221393466,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4378,91.189.91.38,192.168.43.220,
1626363221393501,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3592,192.168.43.220,91.189.91.38,
1626363221393548,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4377,91.189.91.38,192.168.43.220,
1626363221393602,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3591,192.168.43.220,91.189.91.38,
1626363221404959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4376,91.189.91.38,192.168.43.220,
1626363221405044,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3590,192.168.43.220,91.189.91.38,
1626363221405099,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4375,91.189.91.38,192.168.43.220,
1626363221405131,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3589,192.168.43.220,91.189.91.38,
1626363221405165,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4374,91.189.91.38,192.168.43.220,
