Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626361907352963,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1378,43,17,6569,142.250.181.99,192.168.43.220,
1626361907353045,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1378,64,17,18462,192.168.43.220,142.250.181.99,
1626361907353090,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,418,64,17,19421,192.168.43.220,142.250.181.99,
1626361907376968,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1378,43,17,40323,172.217.19.170,192.168.43.220,
1626361907377121,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,61,64,17,31168,192.168.43.220,172.217.19.170,
1626361907412975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,53,51,17,39472,172.217.19.170,192.168.43.220,
1626361907496958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,623,51,17,38902,172.217.19.170,192.168.43.220,
1626361907497054,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,38147,172.217.19.170,192.168.43.220,
1626361907497122,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,63,64,17,31165,192.168.43.220,172.217.19.170,
1626361907497159,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,61,64,17,31166,192.168.43.220,172.217.19.170,
1626361907592962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1378,43,17,6569,142.250.181.99,192.168.43.220,
1626361907616955,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,69,64,17,19769,192.168.43.220,142.250.181.99,
1626361907617034,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,72,43,17,7875,142.250.181.99,192.168.43.220,
1626361907928958,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,418,64,17,19419,192.168.43.220,142.250.181.99,
1626361907952961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1378,43,17,6569,142.250.181.99,192.168.43.220,
1626361907953111,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1378,64,17,18458,192.168.43.220,142.250.181.99,
1626361907953178,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,418,64,17,19417,192.168.43.220,142.250.181.99,
1626361908192979,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,40583,192.168.43.220,8.8.8.8,
1626361908193105,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,40584,192.168.43.220,8.8.8.8,
1626361908352978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,19072,8.8.8.8,192.168.43.220,
1626361908364959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,17475,8.8.8.8,192.168.43.220,
1626361908392976,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1378,64,17,18456,192.168.43.220,142.250.181.99,
1626361908393080,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3241,192.168.43.220,108.174.11.69,
1626361908404971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,72,43,17,7875,142.250.181.99,192.168.43.220,
1626361908464983,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,72,52,124,6,51160,108.174.11.69,192.168.43.220,
1626361908512969,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,66,64,17,12544,192.168.43.220,192.168.43.1,
1626361908513041,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1378,43,17,6569,142.250.181.99,192.168.43.220,
1626361908513091,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,61,64,17,19772,192.168.43.220,142.250.181.99,
1626361908536973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,530,51,17,5241,142.250.181.99,192.168.43.220,
1626361908537096,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908537191,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,63,64,17,19769,192.168.43.220,142.250.181.99,
1626361908537229,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908537266,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,65,64,17,19766,192.168.43.220,142.250.181.99,
1626361908537305,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908537343,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,65,64,17,19765,192.168.43.220,142.250.181.99,
1626361908537379,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908537460,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908537495,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,67,64,17,19762,192.168.43.220,142.250.181.99,
1626361908537525,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,67,64,17,19761,192.168.43.220,142.250.181.99,
1626361908537559,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908537589,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,65,64,17,19762,192.168.43.220,142.250.181.99,
1626361908537619,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908537649,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,63,64,17,19763,192.168.43.220,142.250.181.99,
1626361908548973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908549063,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908549161,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,61,64,17,19764,192.168.43.220,142.250.181.99,
1626361908549208,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908549245,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908549274,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,61,64,17,19763,192.168.43.220,142.250.181.99,
1626361908560967,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908572974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908573047,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,61,64,17,19762,192.168.43.220,142.250.181.99,
1626361908573143,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
1626361908584962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,1378,51,17,4393,142.250.181.99,192.168.43.220,
