Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626362693316965,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,38517,8.8.8.8,192.168.43.220,
1626362698140974,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,98,64,6,21237,192.168.43.220,13.76.153.29,
1626362698188977,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,10693,192.168.43.220,8.8.8.8,
1626362698189049,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,10692,192.168.43.220,8.8.8.8,
1626362698212969,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,2918,13.76.153.29,192.168.43.220,
1626362698296978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,36537,8.8.8.8,192.168.43.220,
1626362698368960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,31948,8.8.8.8,192.168.43.220,
1626362698380977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,87,124,6,2870,13.76.153.29,192.168.43.220,
1626362698381082,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21294,192.168.43.220,13.76.153.29,
1626362698620973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59418,5.9.70.141,192.168.43.220,
1626362698621102,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55188,192.168.43.220,5.9.70.141,
1626362703192979,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,9456,192.168.43.220,8.8.8.8,
1626362703193125,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,9457,192.168.43.220,8.8.8.8,
1626362703324978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,63758,8.8.8.8,192.168.43.220,
1626362703340961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,32436,8.8.8.8,192.168.43.220,
1626362707912977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,77,124,6,33430,140.82.114.26,192.168.43.220,
1626362707913195,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3954,192.168.43.220,140.82.114.26,
1626362707913300,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,81,64,6,3924,192.168.43.220,140.82.114.26,
1626362707936976,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,33454,140.82.114.26,192.168.43.220,
1626362708192977,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,8332,192.168.43.220,8.8.8.8,
1626362708193128,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,8331,192.168.43.220,8.8.8.8,
1626362708312968,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,108,17,35516,8.8.8.8,192.168.43.220,
1626362708313080,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,55364,8.8.8.8,192.168.43.220,
1626362708844978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59417,5.9.70.141,192.168.43.220,
1626362708845112,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55187,192.168.43.220,5.9.70.141,
1626362711644974,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21322,192.168.43.220,52.159.49.199,
1626362711680974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20736,52.159.49.199,192.168.43.220,
1626362711728971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,977,124,6,19798,52.159.49.199,192.168.43.220,
1626362711740977,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1440,64,6,19921,192.168.43.220,52.159.49.199,
1626362711741076,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1438,64,6,19922,192.168.43.220,52.159.49.199,
1626362711776975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20734,52.159.49.199,192.168.43.220,
1626362711777034,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20733,52.159.49.199,192.168.43.220,
1626362712916980,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362712917139,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362713192973,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,7713,192.168.43.220,8.8.8.8,
1626362713193089,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,8330,192.168.43.220,8.8.8.8,
1626362713324974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,23835,8.8.8.8,192.168.43.220,
1626362713336961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,53994,8.8.8.8,192.168.43.220,
1626362716892974,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,394,192.168.43.220,239.255.255.250,
1626362717000973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,34583,13.94.251.244,192.168.43.220,
1626362717888979,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,280,192.168.43.220,239.255.255.250,
1626362718188978,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,7712,192.168.43.220,8.8.8.8,
1626362718189112,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,6528,192.168.43.220,8.8.8.8,
1626362718308967,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,63072,8.8.8.8,192.168.43.220,
1626362718309073,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,34690,8.8.8.8,192.168.43.220,
1626362718884980,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,247,192.168.43.220,239.255.255.250,
1626362719088982,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59416,5.9.70.141,192.168.43.220,
1626362719089116,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55186,192.168.43.220,5.9.70.141,
