Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363218577315,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5456,91.189.91.38,192.168.43.220,
1626363218577351,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4252,192.168.43.220,91.189.91.38,
1626363218577377,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1240,124,6,5655,91.189.91.38,192.168.43.220,
1626363218577408,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4251,192.168.43.220,91.189.91.38,
1626363218577456,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1340,124,6,5554,91.189.91.38,192.168.43.220,
1626363218577523,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4250,192.168.43.220,91.189.91.38,
1626363218577575,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1340,124,6,5553,91.189.91.38,192.168.43.220,
1626363218577631,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4249,192.168.43.220,91.189.91.38,
1626363218577682,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1340,124,6,5552,91.189.91.38,192.168.43.220,
1626363218577725,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4248,192.168.43.220,91.189.91.38,
1626363218577766,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1340,124,6,5551,91.189.91.38,192.168.43.220,
1626363218577818,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4247,192.168.43.220,91.189.91.38,
1626363218592972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1340,124,6,5550,91.189.91.38,192.168.43.220,
1626363218593087,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4246,192.168.43.220,91.189.91.38,
1626363218593144,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1340,124,6,5549,91.189.91.38,192.168.43.220,
1626363218593177,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4245,192.168.43.220,91.189.91.38,
1626363218593209,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5448,91.189.91.38,192.168.43.220,
1626363218593252,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4244,192.168.43.220,91.189.91.38,
1626363218593299,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1240,124,6,5647,91.189.91.38,192.168.43.220,
1626363218593338,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4243,192.168.43.220,91.189.91.38,
1626363218593421,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5446,91.189.91.38,192.168.43.220,
1626363218593548,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4242,192.168.43.220,91.189.91.38,
1626363218593596,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1240,124,6,5645,91.189.91.38,192.168.43.220,
1626363218593649,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4241,192.168.43.220,91.189.91.38,
1626363218593690,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1340,124,6,5544,91.189.91.38,192.168.43.220,
1626363218593725,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4240,192.168.43.220,91.189.91.38,
1626363218593758,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5443,91.189.91.38,192.168.43.220,
1626363218593813,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4239,192.168.43.220,91.189.91.38,
1626363218593887,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1240,124,6,5642,91.189.91.38,192.168.43.220,
1626363218593952,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4238,192.168.43.220,91.189.91.38,
