Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363218237346,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1240,124,6,5867,91.189.91.38,192.168.43.220,
1626363218237688,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4439,192.168.43.220,91.189.91.38,
1626363218237743,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5666,91.189.91.38,192.168.43.220,
1626363218237805,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1240,124,6,5865,91.189.91.38,192.168.43.220,
1626363218237875,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4438,192.168.43.220,91.189.91.38,
1626363218237954,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5664,91.189.91.38,192.168.43.220,
1626363218238028,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1240,124,6,5863,91.189.91.38,192.168.43.220,
1626363218238093,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4437,192.168.43.220,91.189.91.38,
1626363218248975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5662,91.189.91.38,192.168.43.220,
1626363218249086,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1240,124,6,5861,91.189.91.38,192.168.43.220,
1626363218249161,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4436,192.168.43.220,91.189.91.38,
1626363218249209,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1340,124,6,5760,91.189.91.38,192.168.43.220,
1626363218249245,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4435,192.168.43.220,91.189.91.38,
1626363218249275,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1340,124,6,5759,91.189.91.38,192.168.43.220,
1626363218260968,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5658,91.189.91.38,192.168.43.220,
1626363218261022,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4434,192.168.43.220,91.189.91.38,
1626363218261052,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1240,124,6,5857,91.189.91.38,192.168.43.220,
1626363218261079,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4433,192.168.43.220,91.189.91.38,
1626363218261115,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5656,91.189.91.38,192.168.43.220,
1626363218261149,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5655,91.189.91.38,192.168.43.220,
1626363218261181,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4432,192.168.43.220,91.189.91.38,
1626363218261219,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5654,91.189.91.38,192.168.43.220,
1626363218272955,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5653,91.189.91.38,192.168.43.220,
1626363218273038,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4431,192.168.43.220,91.189.91.38,
1626363218273076,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5652,91.189.91.38,192.168.43.220,
1626363218273113,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5651,91.189.91.38,192.168.43.220,
1626363218273166,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4430,192.168.43.220,91.189.91.38,
1626363218273199,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5650,91.189.91.38,192.168.43.220,
1626363218273230,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5649,91.189.91.38,192.168.43.220,
1626363218273273,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4429,192.168.43.220,91.189.91.38,
1626363218273300,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5648,91.189.91.38,192.168.43.220,
1626363218273327,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,440,124,6,6647,91.189.91.38,192.168.43.220,
1626363218273353,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4428,192.168.43.220,91.189.91.38,
1626363218273386,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5646,91.189.91.38,192.168.43.220,
1626363218273427,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1240,124,6,5845,91.189.91.38,192.168.43.220,
1626363218273471,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4427,192.168.43.220,91.189.91.38,
