Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626362898764970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,83,124,6,63885,152.199.19.160,192.168.43.220,
1626362898765092,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,396,124,6,63571,152.199.19.160,192.168.43.220,
1626362898765166,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,63877,192.168.43.220,152.199.19.160,
1626362898765220,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,87,64,6,63841,192.168.43.220,152.199.19.160,
1626362898765293,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,63914,152.199.19.160,192.168.43.220,
1626362898792956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,63913,152.199.19.160,192.168.43.220,
1626362901036960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,16647,52.159.49.199,192.168.43.220,
1626362903196975,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,51175,192.168.43.220,8.8.8.8,
1626362903197118,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,51174,192.168.43.220,8.8.8.8,
1626362903332979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,108,17,12970,8.8.8.8,192.168.43.220,
1626362903333107,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,31515,8.8.8.8,192.168.43.220,
1626362903392961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59394,5.9.70.141,192.168.43.220,
1626362903393083,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55164,192.168.43.220,5.9.70.141,
1626362906308958,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,47534,192.168.43.220,74.125.140.188,
1626362906488970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,52,35,6,63889,74.125.140.188,192.168.43.220,
1626362908192968,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,51173,192.168.43.220,8.8.8.8,
1626362908193112,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,50452,192.168.43.220,8.8.8.8,
1626362908252970,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21306,192.168.43.220,52.159.49.199,
1626362908253084,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55163,192.168.43.220,5.9.70.141,
1626362908264961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20715,52.159.49.199,192.168.43.220,
1626362908312956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,7951,8.8.8.8,192.168.43.220,
1626362908324970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,31950,8.8.8.8,192.168.43.220,
1626362908348977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59393,5.9.70.141,192.168.43.220,
1626362913188977,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,50188,192.168.43.220,8.8.8.8,
1626362913189120,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,50187,192.168.43.220,8.8.8.8,
1626362913332975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,776,8.8.8.8,192.168.43.220,
1626362913572963,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,30269,8.8.8.8,192.168.43.220,
1626362913624966,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59392,5.9.70.141,192.168.43.220,
1626362913625079,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55162,192.168.43.220,5.9.70.141,
1626362918016970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,41949,137.117.176.134,192.168.43.220,
1626362918196968,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,49672,192.168.43.220,8.8.8.8,
