Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363220954205,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3789,192.168.43.220,91.189.91.38,
1626363220980975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4596,91.189.91.38,192.168.43.220,
1626363220981082,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3788,192.168.43.220,91.189.91.38,
1626363220981152,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4595,91.189.91.38,192.168.43.220,
1626363220981195,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3787,192.168.43.220,91.189.91.38,
1626363220981260,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4594,91.189.91.38,192.168.43.220,
1626363220981303,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4593,91.189.91.38,192.168.43.220,
1626363220981343,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4592,91.189.91.38,192.168.43.220,
1626363220981389,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4591,91.189.91.38,192.168.43.220,
1626363220981440,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3786,192.168.43.220,91.189.91.38,
1626363220981481,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4590,91.189.91.38,192.168.43.220,
1626363220981514,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3785,192.168.43.220,91.189.91.38,
1626363220981544,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4589,91.189.91.38,192.168.43.220,
1626363220981574,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4588,91.189.91.38,192.168.43.220,
1626363220996975,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3784,192.168.43.220,91.189.91.38,
1626363220997049,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4587,91.189.91.38,192.168.43.220,
1626363220997091,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4586,91.189.91.38,192.168.43.220,
1626363220997133,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4585,91.189.91.38,192.168.43.220,
1626363220997168,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4584,91.189.91.38,192.168.43.220,
1626363220997205,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4583,91.189.91.38,192.168.43.220,
1626363220997238,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4582,91.189.91.38,192.168.43.220,
1626363220997283,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,72,64,6,3783,192.168.43.220,91.189.91.38,
1626363221008967,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4581,91.189.91.38,192.168.43.220,
1626363221009026,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,980,124,6,5040,91.189.91.38,192.168.43.220,
1626363221009059,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3790,192.168.43.220,91.189.91.38,
1626363221009090,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4579,91.189.91.38,192.168.43.220,
1626363221009123,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3789,192.168.43.220,91.189.91.38,
1626363221009159,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4578,91.189.91.38,192.168.43.220,
1626363221009200,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3788,192.168.43.220,91.189.91.38,
1626363221009238,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4577,91.189.91.38,192.168.43.220,
1626363221009270,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3787,192.168.43.220,91.189.91.38,
1626363221020973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4576,91.189.91.38,192.168.43.220,
1626363221021059,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3786,192.168.43.220,91.189.91.38,
1626363221032971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4575,91.189.91.38,192.168.43.220,
1626363221033059,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3785,192.168.43.220,91.189.91.38,
1626363221044960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4574,91.189.91.38,192.168.43.220,
1626363221045078,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,3784,192.168.43.220,91.189.91.38,
