Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363217541144,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5787,91.189.91.38,192.168.43.220,
1626363217541181,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4534,192.168.43.220,91.189.91.38,
1626363217541214,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5786,91.189.91.38,192.168.43.220,
1626363217541255,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5785,91.189.91.38,192.168.43.220,
1626363217541307,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4533,192.168.43.220,91.189.91.38,
1626363217552958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5784,91.189.91.38,192.168.43.220,
1626363217553021,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5783,91.189.91.38,192.168.43.220,
1626363217553063,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4532,192.168.43.220,91.189.91.38,
1626363217553104,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5782,91.189.91.38,192.168.43.220,
1626363217553142,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5781,91.189.91.38,192.168.43.220,
1626363217553185,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4531,192.168.43.220,91.189.91.38,
1626363217553225,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5780,91.189.91.38,192.168.43.220,
1626363217553266,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5779,91.189.91.38,192.168.43.220,
1626363217553307,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4530,192.168.43.220,91.189.91.38,
1626363217553345,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5778,91.189.91.38,192.168.43.220,
1626363217553383,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5777,91.189.91.38,192.168.43.220,
1626363217553418,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4529,192.168.43.220,91.189.91.38,
