Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363224228974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2661,91.189.91.38,192.168.43.220,
1626363224229108,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2660,91.189.91.38,192.168.43.220,
1626363224229198,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2549,192.168.43.220,91.189.91.38,
1626363224229309,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2659,91.189.91.38,192.168.43.220,
1626363224229398,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2658,91.189.91.38,192.168.43.220,
1626363224229595,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2657,91.189.91.38,192.168.43.220,
1626363224229705,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2548,192.168.43.220,91.189.91.38,
1626363224229789,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2656,91.189.91.38,192.168.43.220,
1626363224229874,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2655,91.189.91.38,192.168.43.220,
1626363224229961,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2547,192.168.43.220,91.189.91.38,
1626363224230042,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2654,91.189.91.38,192.168.43.220,
1626363224230113,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2653,91.189.91.38,192.168.43.220,
1626363224230188,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2652,91.189.91.38,192.168.43.220,
1626363224230274,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2546,192.168.43.220,91.189.91.38,
1626363224240959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2651,91.189.91.38,192.168.43.220,
1626363224241088,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2650,91.189.91.38,192.168.43.220,
1626363224241173,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2649,91.189.91.38,192.168.43.220,
1626363224241259,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2648,91.189.91.38,192.168.43.220,
1626363224241353,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2647,91.189.91.38,192.168.43.220,
1626363224241443,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2646,91.189.91.38,192.168.43.220,
1626363224241514,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2645,91.189.91.38,192.168.43.220,
1626363224241607,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2545,192.168.43.220,91.189.91.38,
1626363224241686,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2544,192.168.43.220,91.189.91.38,
1626363224241757,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2644,91.189.91.38,192.168.43.220,
1626363224241848,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2643,91.189.91.38,192.168.43.220,
1626363224241943,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2543,192.168.43.220,91.189.91.38,
1626363224242011,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2642,91.189.91.38,192.168.43.220,
1626363224242099,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2641,91.189.91.38,192.168.43.220,
1626363224242179,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2542,192.168.43.220,91.189.91.38,
1626363224242246,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2640,91.189.91.38,192.168.43.220,
1626363224242308,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2639,91.189.91.38,192.168.43.220,
1626363224242358,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2541,192.168.43.220,91.189.91.38,
1626363224242413,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2638,91.189.91.38,192.168.43.220,
1626363224242459,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2637,91.189.91.38,192.168.43.220,
1626363224242505,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2636,91.189.91.38,192.168.43.220,
1626363224242552,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2635,91.189.91.38,192.168.43.220,
1626363224242598,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2634,91.189.91.38,192.168.43.220,
1626363224242689,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2633,91.189.91.38,192.168.43.220,
1626363224242738,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2540,192.168.43.220,91.189.91.38,
1626363224252970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2632,91.189.91.38,192.168.43.220,
1626363224253121,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2631,91.189.91.38,192.168.43.220,
1626363224253227,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2630,91.189.91.38,192.168.43.220,
1626363224253323,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2539,192.168.43.220,91.189.91.38,
1626363224253399,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2629,91.189.91.38,192.168.43.220,
1626363224253458,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2538,192.168.43.220,91.189.91.38,
1626363224253521,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2628,91.189.91.38,192.168.43.220,
1626363224253576,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2627,91.189.91.38,192.168.43.220,
1626363224253635,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2537,192.168.43.220,91.189.91.38,
1626363224253687,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2626,91.189.91.38,192.168.43.220,
1626363224253738,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2625,91.189.91.38,192.168.43.220,
1626363224253790,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2536,192.168.43.220,91.189.91.38,
1626363224253831,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2624,91.189.91.38,192.168.43.220,
1626363224253866,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2623,91.189.91.38,192.168.43.220,
1626363224253905,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2535,192.168.43.220,91.189.91.38,
1626363224254032,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2622,91.189.91.38,192.168.43.220,
