Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363223801764,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3014,91.189.91.38,192.168.43.220,
1626363223801884,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3013,91.189.91.38,192.168.43.220,
1626363223801936,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3012,91.189.91.38,192.168.43.220,
1626363223802013,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2696,192.168.43.220,91.189.91.38,
1626363223802093,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2695,192.168.43.220,91.189.91.38,
1626363223812960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3011,91.189.91.38,192.168.43.220,
1626363223813060,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3010,91.189.91.38,192.168.43.220,
1626363223813117,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3009,91.189.91.38,192.168.43.220,
1626363223813180,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2694,192.168.43.220,91.189.91.38,
1626363223813259,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3008,91.189.91.38,192.168.43.220,
1626363223813313,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2693,192.168.43.220,91.189.91.38,
1626363223813383,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3007,91.189.91.38,192.168.43.220,
1626363223813450,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3006,91.189.91.38,192.168.43.220,
1626363223813506,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2692,192.168.43.220,91.189.91.38,
1626363223813567,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3005,91.189.91.38,192.168.43.220,
1626363223828964,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3004,91.189.91.38,192.168.43.220,
1626363223829033,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3003,91.189.91.38,192.168.43.220,
1626363223829102,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2691,192.168.43.220,91.189.91.38,
1626363223829162,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3002,91.189.91.38,192.168.43.220,
1626363223829210,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3001,91.189.91.38,192.168.43.220,
1626363223829259,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2690,192.168.43.220,91.189.91.38,
1626363223829306,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,3000,91.189.91.38,192.168.43.220,
1626363223829373,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2999,91.189.91.38,192.168.43.220,
1626363223829406,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2689,192.168.43.220,91.189.91.38,
1626363223829444,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2998,91.189.91.38,192.168.43.220,
1626363223829482,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2997,91.189.91.38,192.168.43.220,
1626363223829525,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2688,192.168.43.220,91.189.91.38,
1626363223848962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2996,91.189.91.38,192.168.43.220,
1626363223849070,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2995,91.189.91.38,192.168.43.220,
1626363223849156,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2994,91.189.91.38,192.168.43.220,
1626363223849252,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2993,91.189.91.38,192.168.43.220,
1626363223849298,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2992,91.189.91.38,192.168.43.220,
1626363223849363,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2991,91.189.91.38,192.168.43.220,
1626363223849431,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2687,192.168.43.220,91.189.91.38,
1626363223849484,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2990,91.189.91.38,192.168.43.220,
1626363223849569,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2989,91.189.91.38,192.168.43.220,
1626363223849637,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2988,91.189.91.38,192.168.43.220,
1626363223849739,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2987,91.189.91.38,192.168.43.220,
1626363223849828,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2986,91.189.91.38,192.168.43.220,
1626363223849909,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2686,192.168.43.220,91.189.91.38,
1626363223860970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2985,91.189.91.38,192.168.43.220,
1626363223861063,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2984,91.189.91.38,192.168.43.220,
1626363223861136,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2983,91.189.91.38,192.168.43.220,
1626363223861196,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2982,91.189.91.38,192.168.43.220,
1626363223861238,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2981,91.189.91.38,192.168.43.220,
1626363223861282,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2980,91.189.91.38,192.168.43.220,
1626363223861329,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2685,192.168.43.220,91.189.91.38,
1626363223861370,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2979,91.189.91.38,192.168.43.220,
1626363223861415,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2684,192.168.43.220,91.189.91.38,
1626363223861479,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2978,91.189.91.38,192.168.43.220,
1626363223861543,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,2977,91.189.91.38,192.168.43.220,
1626363223861587,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,2683,192.168.43.220,91.189.91.38,
