Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363217949515,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1340,124,6,5824,91.189.91.38,192.168.43.220,
1626363217949583,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4480,192.168.43.220,91.189.91.38,
1626363217949630,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5723,91.189.91.38,192.168.43.220,
1626363217949707,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4479,192.168.43.220,91.189.91.38,
1626363217949774,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1240,124,6,5922,91.189.91.38,192.168.43.220,
1626363217949861,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4478,192.168.43.220,91.189.91.38,
1626363218032959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1340,124,6,5821,91.189.91.38,192.168.43.220,
1626363218033049,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4477,192.168.43.220,91.189.91.38,
1626363218033118,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1340,124,6,5820,91.189.91.38,192.168.43.220,
1626363218033195,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4476,192.168.43.220,91.189.91.38,
1626363218056963,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1340,124,6,5819,91.189.91.38,192.168.43.220,
1626363218057028,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4475,192.168.43.220,91.189.91.38,
1626363218057062,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5718,91.189.91.38,192.168.43.220,
1626363218057098,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4474,192.168.43.220,91.189.91.38,
1626363218057139,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1240,124,6,5917,91.189.91.38,192.168.43.220,
1626363218057172,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4473,192.168.43.220,91.189.91.38,
1626363218057200,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5716,91.189.91.38,192.168.43.220,
1626363218057227,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4472,192.168.43.220,91.189.91.38,
1626363218068962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5715,91.189.91.38,192.168.43.220,
1626363218069036,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4471,192.168.43.220,91.189.91.38,
1626363218069104,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5714,91.189.91.38,192.168.43.220,
1626363218069145,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4470,192.168.43.220,91.189.91.38,
1626363218069180,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1040,124,6,6113,91.189.91.38,192.168.43.220,
1626363218069228,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,4469,192.168.43.220,91.189.91.38,
