Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626361988189344,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30993,192.168.43.220,8.8.8.8,
1626361988320962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,39127,8.8.8.8,192.168.43.220,
1626361988332965,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,1905,8.8.8.8,192.168.43.220,
1626361988516975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,44,6,14781,172.217.21.34,192.168.43.220,
1626361988517097,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,35920,192.168.43.220,172.217.21.34,
1626361989460959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59508,5.9.70.141,192.168.43.220,
1626361989461115,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55273,192.168.43.220,5.9.70.141,
1626361990744972,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21144,192.168.43.220,104.17.112.176,
1626361990768956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,6205,104.17.112.176,192.168.43.220,
1626361993192961,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30735,192.168.43.220,8.8.8.8,
1626361993193035,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30736,192.168.43.220,8.8.8.8,
1626361993364961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,18221,8.8.8.8,192.168.43.220,
1626361993365073,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,108,17,51396,8.8.8.8,192.168.43.220,
1626361996884970,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,57402,192.168.43.220,239.255.255.250,
1626361997880976,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,57322,192.168.43.220,239.255.255.250,
1626361998192975,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30734,192.168.43.220,8.8.8.8,
1626361998193168,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,29859,192.168.43.220,8.8.8.8,
1626361998348963,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,6020,8.8.8.8,192.168.43.220,
1626361998349113,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,21198,8.8.8.8,192.168.43.220,
1626361998532977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20554,40.127.110.237,192.168.43.220,
1626361998880970,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,57190,192.168.43.220,239.255.255.250,
1626361999880970,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,57163,192.168.43.220,239.255.255.250,
1626361999892975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59507,5.9.70.141,192.168.43.220,
1626361999893084,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55272,192.168.43.220,5.9.70.141,
1626362000984969,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,13652,192.168.43.220,104.17.203.204,
1626362000985226,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,41111,192.168.43.220,104.18.21.191,
1626362000985316,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,7485,192.168.43.220,104.18.3.119,
1626362001020970,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,14971,104.18.21.191,192.168.43.220,
1626362001021049,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,9811,104.17.203.204,192.168.43.220,
1626362001032978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,42829,104.18.3.119,192.168.43.220,
1626362003196976,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,29003,192.168.43.220,8.8.8.8,
1626362003197091,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,29002,192.168.43.220,8.8.8.8,
1626362003328972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,36769,8.8.8.8,192.168.43.220,
1626362003329102,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,44754,8.8.8.8,192.168.43.220,
1626362004900976,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362004901076,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
