Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363219853321,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5164,91.189.91.38,192.168.43.220,
1626363219853400,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5163,91.189.91.38,192.168.43.220,
1626363219853444,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5162,91.189.91.38,192.168.43.220,
1626363219853484,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5161,91.189.91.38,192.168.43.220,
1626363219853532,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,4030,192.168.43.220,91.189.91.38,
1626363219853859,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5160,91.189.91.38,192.168.43.220,
1626363219853923,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,4029,192.168.43.220,91.189.91.38,
1626363219853999,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5159,91.189.91.38,192.168.43.220,
1626363219854071,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5158,91.189.91.38,192.168.43.220,
1626363219854131,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,4028,192.168.43.220,91.189.91.38,
1626363219864983,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5157,91.189.91.38,192.168.43.220,
1626363219865063,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,4027,192.168.43.220,91.189.91.38,
1626363219865100,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5156,91.189.91.38,192.168.43.220,
1626363219865131,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,4026,192.168.43.220,91.189.91.38,
1626363219865162,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5155,91.189.91.38,192.168.43.220,
1626363219865202,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,4025,192.168.43.220,91.189.91.38,
1626363219865237,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5154,91.189.91.38,192.168.43.220,
1626363219865274,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5153,91.189.91.38,192.168.43.220,
1626363219865312,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5152,91.189.91.38,192.168.43.220,
1626363219865357,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,4024,192.168.43.220,91.189.91.38,
1626363219876958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5151,91.189.91.38,192.168.43.220,
1626363219877022,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5150,91.189.91.38,192.168.43.220,
1626363219877058,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,6,4023,192.168.43.220,91.189.91.38,
1626363219877112,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,5149,91.189.91.38,192.168.43.220,
