Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363221773896,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3367,192.168.43.220,91.189.91.38,
1626363221773980,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4139,91.189.91.38,192.168.43.220,
1626363221774021,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3366,192.168.43.220,91.189.91.38,
1626363221774085,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4138,91.189.91.38,192.168.43.220,
1626363221774126,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3365,192.168.43.220,91.189.91.38,
1626363221774197,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4137,91.189.91.38,192.168.43.220,
1626363221774254,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3364,192.168.43.220,91.189.91.38,
1626363221774303,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4136,91.189.91.38,192.168.43.220,
1626363221774348,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3363,192.168.43.220,91.189.91.38,
1626363221774394,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4135,91.189.91.38,192.168.43.220,
1626363221774440,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3362,192.168.43.220,91.189.91.38,
1626363221774494,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4134,91.189.91.38,192.168.43.220,
1626363221774568,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3361,192.168.43.220,91.189.91.38,
1626363221774643,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4133,91.189.91.38,192.168.43.220,
1626363221774728,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3360,192.168.43.220,91.189.91.38,
1626363221774805,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4132,91.189.91.38,192.168.43.220,
1626363221774877,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3359,192.168.43.220,91.189.91.38,
1626363221774945,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4131,91.189.91.38,192.168.43.220,
1626363221775037,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4130,91.189.91.38,192.168.43.220,
1626363221775110,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4129,91.189.91.38,192.168.43.220,
1626363221775191,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3358,192.168.43.220,91.189.91.38,
1626363221775284,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4128,91.189.91.38,192.168.43.220,
1626363221775503,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3357,192.168.43.220,91.189.91.38,
1626363221775593,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4127,91.189.91.38,192.168.43.220,
1626363221775674,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3356,192.168.43.220,91.189.91.38,
1626363221775760,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3355,192.168.43.220,91.189.91.38,
1626363221775841,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3354,192.168.43.220,91.189.91.38,
1626363221775914,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4126,91.189.91.38,192.168.43.220,
1626363221775990,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3353,192.168.43.220,91.189.91.38,
1626363221784977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4125,91.189.91.38,192.168.43.220,
1626363221785070,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3352,192.168.43.220,91.189.91.38,
1626363221785119,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4124,91.189.91.38,192.168.43.220,
1626363221785172,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3351,192.168.43.220,91.189.91.38,
1626363221785214,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4123,91.189.91.38,192.168.43.220,
1626363221785258,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3350,192.168.43.220,91.189.91.38,
1626363221785293,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4122,91.189.91.38,192.168.43.220,
1626363221785330,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3349,192.168.43.220,91.189.91.38,
1626363221785411,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4121,91.189.91.38,192.168.43.220,
1626363221785450,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3348,192.168.43.220,91.189.91.38,
1626363221785486,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4120,91.189.91.38,192.168.43.220,
1626363221785522,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3347,192.168.43.220,91.189.91.38,
1626363221785558,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4119,91.189.91.38,192.168.43.220,
1626363221785595,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3346,192.168.43.220,91.189.91.38,
1626363221785631,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4118,91.189.91.38,192.168.43.220,
1626363221785668,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3345,192.168.43.220,91.189.91.38,
1626363221785704,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4117,91.189.91.38,192.168.43.220,
1626363221785740,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3344,192.168.43.220,91.189.91.38,
1626363221796969,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4116,91.189.91.38,192.168.43.220,
1626363221797047,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3343,192.168.43.220,91.189.91.38,
1626363221797087,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4115,91.189.91.38,192.168.43.220,
1626363221797121,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3342,192.168.43.220,91.189.91.38,
1626363221797155,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4114,91.189.91.38,192.168.43.220,
1626363221797198,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3341,192.168.43.220,91.189.91.38,
1626363221797243,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4113,91.189.91.38,192.168.43.220,
1626363221797289,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4112,91.189.91.38,192.168.43.220,
1626363221797340,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3340,192.168.43.220,91.189.91.38,
1626363221797375,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3339,192.168.43.220,91.189.91.38,
1626363221808961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4111,91.189.91.38,192.168.43.220,
1626363221809028,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3338,192.168.43.220,91.189.91.38,
1626363221809068,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4110,91.189.91.38,192.168.43.220,
1626363221809105,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3337,192.168.43.220,91.189.91.38,
1626363221809148,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4109,91.189.91.38,192.168.43.220,
1626363221809188,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3336,192.168.43.220,91.189.91.38,
1626363221809229,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4108,91.189.91.38,192.168.43.220,
1626363221809268,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3335,192.168.43.220,91.189.91.38,
1626363221809305,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4107,91.189.91.38,192.168.43.220,
1626363221809359,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3334,192.168.43.220,91.189.91.38,
1626363221809392,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4106,91.189.91.38,192.168.43.220,
1626363221809425,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3333,192.168.43.220,91.189.91.38,
1626363221820958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4105,91.189.91.38,192.168.43.220,
1626363221821024,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3332,192.168.43.220,91.189.91.38,
1626363221821079,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4104,91.189.91.38,192.168.43.220,
1626363221821133,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,3331,192.168.43.220,91.189.91.38,
1626363221821182,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,4103,91.189.91.38,192.168.43.220,
