Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626362781656976,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,10287,13.107.42.23,192.168.43.220,
1626362781804978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,565,124,6,9761,13.107.42.23,192.168.43.220,
1626362781805127,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,40910,192.168.43.220,13.107.42.23,
1626362781805219,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,10285,13.107.42.23,192.168.43.220,
1626362781805256,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,71,64,6,40878,192.168.43.220,13.107.42.23,
1626362781805329,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,40908,192.168.43.220,13.107.42.23,
1626362781832976,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,10272,13.107.42.23,192.168.43.220,
1626362781833041,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,10271,13.107.42.23,192.168.43.220,
1626362783056973,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362783057254,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362783188981,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,64818,192.168.43.220,8.8.8.8,
1626362783189189,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,64817,192.168.43.220,8.8.8.8,
1626362783300964,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,59799,8.8.8.8,192.168.43.220,
1626362783312962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,108,17,1838,8.8.8.8,192.168.43.220,
1626362785496972,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,847,124,6,19918,52.159.49.199,192.168.43.220,
1626362785497109,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1440,64,6,19914,192.168.43.220,52.159.49.199,
1626362785497211,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1438,64,6,19915,192.168.43.220,52.159.49.199,
1626362785544956,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20723,52.159.49.199,192.168.43.220,
1626362785776971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,846,124,6,19916,52.159.49.199,192.168.43.220,
1626362785788975,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1440,64,6,19912,192.168.43.220,52.159.49.199,
1626362785789181,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1438,64,6,19913,192.168.43.220,52.159.49.199,
1626362785816957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20721,52.159.49.199,192.168.43.220,
1626362785817075,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20720,52.159.49.199,192.168.43.220,
1626362787452976,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,17,57474,192.168.43.220,192.168.43.1,
1626362787453139,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,17,57473,192.168.43.220,192.168.43.1,
1626362787512979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,176,64,17,60310,192.168.43.1,192.168.43.220,
1626362787524979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,231,64,17,60254,192.168.43.1,192.168.43.220,
1626362787525145,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,79,64,17,57447,192.168.43.220,192.168.43.1,
1626362787525196,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,79,64,17,60405,192.168.43.1,192.168.43.220,
1626362787525229,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,14128,192.168.43.220,52.114.75.149,
1626362787660978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,105,6,64210,52.114.75.149,192.168.43.220,
1626362787661140,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,14147,192.168.43.220,52.114.75.149,
1626362787661206,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,293,64,6,13893,192.168.43.220,52.114.75.149,
1626362787696981,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,24748,52.114.75.149,192.168.43.220,
1626362787900968,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,64,64,17,57369,192.168.43.220,192.168.43.1,
1626362787924979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,185,64,17,60283,192.168.43.1,192.168.43.220,
1626362787925128,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,16204,192.168.43.220,137.117.176.134,
1626362788056982,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,105,6,19290,137.117.176.134,192.168.43.220,
1626362788057132,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,16223,192.168.43.220,137.117.176.134,
1626362788057199,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,557,64,6,15705,192.168.43.220,137.117.176.134,
