Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626362189401746,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,58251,192.168.43.220,13.225.74.106,
1626362189401831,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,51052,192.168.43.220,151.101.120.193,
1626362189440980,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,45223,13.225.74.83,192.168.43.220,
1626362189441096,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,16936,104.17.213.204,192.168.43.220,
1626362189452977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,57776,13.225.74.106,192.168.43.220,
1626362189453055,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,53885,151.101.120.193,192.168.43.220,
1626362189620978,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362189621122,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362191444970,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,27013,192.168.43.220,104.17.68.176,
1626362191480968,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,43608,104.17.68.176,192.168.43.220,
1626362193196975,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,7679,192.168.43.220,8.8.8.8,
1626362193197078,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,7678,192.168.43.220,8.8.8.8,
1626362193340975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,28739,8.8.8.8,192.168.43.220,
1626362193356961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,22593,8.8.8.8,192.168.43.220,
1626362193500971,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,47551,192.168.43.220,74.125.140.188,
1626362193644975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,52,35,6,25594,74.125.140.188,192.168.43.220,
1626362194844958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59482,5.9.70.141,192.168.43.220,
1626362194845224,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55248,192.168.43.220,5.9.70.141,
1626362195540963,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,37346,192.168.43.220,151.101.193.69,
1626362195576964,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,11670,151.101.193.69,192.168.43.220,
1626362197640968,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,30929,192.168.43.220,104.19.155.83,
1626362197676962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,24365,104.19.155.83,192.168.43.220,
1626362198192957,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,7401,192.168.43.220,8.8.8.8,
1626362198193060,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,7677,192.168.43.220,8.8.8.8,
1626362198336958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,107,17,23088,8.8.8.8,192.168.43.220,
1626362198337076,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,2861,8.8.8.8,192.168.43.220,
1626362199892959,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.0.0,
1626362199893070,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.84.39,
1626362201060959,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,98,64,6,21255,192.168.43.220,13.76.153.29,
1626362201156963,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,2936,13.76.153.29,192.168.43.220,
1626362201348958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,87,124,6,2888,13.76.153.29,192.168.43.220,
1626362201349060,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21312,192.168.43.220,13.76.153.29,
1626362201684959,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,10143,192.168.43.220,40.127.110.237,
1626362201744959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,25837,40.127.110.237,192.168.43.220,
1626362203196959,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,6635,192.168.43.220,8.8.8.8,
1626362203197064,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,7400,192.168.43.220,8.8.8.8,
1626362203352957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,53611,8.8.8.8,192.168.43.220,
1626362203376964,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,48965,8.8.8.8,192.168.43.220,
1626362203736960,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,26757,192.168.43.220,68.232.34.200,
1626362203785001,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,47023,68.232.34.200,192.168.43.220,
1626362205080958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59481,5.9.70.141,192.168.43.220,
1626362205081062,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55247,192.168.43.220,5.9.70.141,
1626362205788964,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21344,192.168.43.220,52.159.49.199,
1626362205824959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20766,52.159.49.199,192.168.43.220,
1626362207828958,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,40956,192.168.43.220,13.107.42.14,
1626362207864957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,16554,13.107.42.14,192.168.43.220,
1626362208188967,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,5957,192.168.43.220,8.8.8.8,
1626362208189067,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,5956,192.168.43.220,8.8.8.8,
1626362208320964,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,64961,8.8.8.8,192.168.43.220,
1626362208344959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,53201,8.8.8.8,192.168.43.220,
1626362209884958,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,22894,192.168.43.220,104.18.100.194,
1626362209908961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,28560,104.18.100.194,192.168.43.220,
1626362210100957,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626362210101078,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
1626362212188957,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,16152,192.168.43.220,140.82.113.25,
1626362212224962,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,7214,140.82.113.25,192.168.43.220,
1626362213196975,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,4808,192.168.43.220,8.8.8.8,
1626362213197092,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,4807,192.168.43.220,8.8.8.8,
1626362213328971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,36148,8.8.8.8,192.168.43.220,
1626362213344960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,21601,8.8.8.8,192.168.43.220,
1626362215324977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59480,5.9.70.141,192.168.43.220,
1626362215325175,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55246,192.168.43.220,5.9.70.141,
1626362216020975,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21139,192.168.43.220,104.17.112.176,
1626362216068969,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,6200,104.17.112.176,192.168.43.220,
1626362218192976,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,3711,192.168.43.220,8.8.8.8,
1626362218193231,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,4806,192.168.43.220,8.8.8.8,
1626362218288971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,36544,8.8.8.8,192.168.43.220,
1626362218312961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,51884,8.8.8.8,192.168.43.220,
1626362223192956,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,2743,192.168.43.220,8.8.8.8,
1626362223193189,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,3710,192.168.43.220,8.8.8.8,
1626362223312959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,14594,8.8.8.8,192.168.43.220,
