Time(uS) , Destination Address , Source Address, Protocol, IP Version, IP Header Length ,  Type Of Service , IP Total Length , Identification, TTL, Protocol, Checksum, Source IP, Destination IP 
1626363071545476,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,18172,192.168.43.220,68.232.34.200,
1626363071545531,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,33923,68.232.34.200,192.168.43.220,
1626363071545569,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,18171,192.168.43.220,68.232.34.200,
1626363071545604,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,33922,68.232.34.200,192.168.43.220,
1626363071545666,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,18170,192.168.43.220,68.232.34.200,
1626363071545730,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,510,124,6,34851,68.232.34.200,192.168.43.220,
1626363071545842,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,18169,192.168.43.220,68.232.34.200,
1626363071545920,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,126,64,6,18094,192.168.43.220,68.232.34.200,
1626363071545985,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,144,64,6,18075,192.168.43.220,68.232.34.200,
1626363071546050,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,462,64,6,17756,192.168.43.220,68.232.34.200,
1626363071608980,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,35308,68.232.34.200,192.168.43.220,
1626363071609083,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,35307,68.232.34.200,192.168.43.220,
1626363071620963,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,35305,68.232.34.200,192.168.43.220,
1626363071720968,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,689,124,6,34667,68.232.34.200,192.168.43.220,
1626363071721097,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,18165,192.168.43.220,68.232.34.200,
1626363071721150,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,530,124,6,34825,68.232.34.200,192.168.43.220,
1626363071721192,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,18164,192.168.43.220,68.232.34.200,
1626363071721234,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,83,64,6,18132,192.168.43.220,68.232.34.200,
1626363071756978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,35302,68.232.34.200,192.168.43.220,
1626363072008976,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,76,64,17,16155,192.168.43.220,192.168.43.1,
1626363072009121,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,76,64,17,16154,192.168.43.220,192.168.43.1,
1626363073192969,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30266,192.168.43.220,8.8.8.8,
1626363073193077,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,30265,192.168.43.220,8.8.8.8,
1626363073312964,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,114,17,15369,8.8.8.8,192.168.43.220,
1626363073313101,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,5200,8.8.8.8,192.168.43.220,
1626363076888958,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,1406,192.168.43.220,239.255.255.250,
1626363077260979,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,76,64,17,15902,192.168.43.220,192.168.43.1,
1626363077261117,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,76,64,17,15901,192.168.43.220,192.168.43.1,
1626363077476978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59373,5.9.70.141,192.168.43.220,
1626363077477120,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55143,192.168.43.220,5.9.70.141,
1626363077884977,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,1296,192.168.43.220,239.255.255.250,
1626363078196958,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,29724,192.168.43.220,8.8.8.8,
1626363078197095,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,29725,192.168.43.220,8.8.8.8,
1626363078412979,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,115,17,30127,8.8.8.8,192.168.43.220,
1626363078440959,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,109,17,3969,8.8.8.8,192.168.43.220,
1626363078548974,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,133,124,6,63828,152.199.19.160,192.168.43.220,
1626363078549096,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,63908,152.199.19.160,192.168.43.220,
1626363078549241,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,63872,192.168.43.220,152.199.19.160,
1626363078572982,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,124,6,63907,152.199.19.160,192.168.43.220,
1626363078884978,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,1175,192.168.43.220,239.255.255.250,
1626363079892982,01-00-5E-7F-FF-FA,54-27-1E-17-4D-99,8,4,5,20,0,200,1,17,1076,192.168.43.220,239.255.255.250,
1626363083192978,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,29169,192.168.43.220,8.8.8.8,
1626363083193118,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,29168,192.168.43.220,8.8.8.8,
1626363083312977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,22033,8.8.8.8,192.168.43.220,
1626363083324961,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,36315,8.8.8.8,192.168.43.220,
1626363084284978,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,64,6,3930,192.168.43.220,52.170.57.27,
1626363084285096,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,75,64,17,14419,192.168.43.220,192.168.43.1,
1626363084285192,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,75,64,17,14418,192.168.43.220,192.168.43.1,
1626363084332978,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,185,64,17,47540,192.168.43.1,192.168.43.220,
1626363084333065,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,230,64,17,47494,192.168.43.1,192.168.43.220,
1626363084333164,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,79,64,17,14413,192.168.43.220,192.168.43.1,
1626363084344969,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,79,64,17,47644,192.168.43.1,192.168.43.220,
1626363084512977,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,100,6,56522,52.170.57.27,192.168.43.220,
1626363084513115,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,3949,192.168.43.220,52.170.57.27,
1626363084513165,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,337,64,6,3651,192.168.43.220,52.170.57.27,
1626363084548957,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,63614,52.170.57.27,192.168.43.220,
1626363084752958,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,62213,52.170.57.27,192.168.43.220,
1626363084753084,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,3947,192.168.43.220,52.170.57.27,
1626363084753133,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,62212,52.170.57.27,192.168.43.220,
1626363084753181,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,3946,192.168.43.220,52.170.57.27,
1626363084753217,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,1440,124,6,62211,52.170.57.27,192.168.43.220,
1626363084753294,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,3945,192.168.43.220,52.170.57.27,
1626363084753346,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,373,124,6,63277,52.170.57.27,192.168.43.220,
1626363084753397,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,3944,192.168.43.220,52.170.57.27,
1626363084753444,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,198,64,6,3785,192.168.43.220,52.170.57.27,
1626363084788971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,63609,52.170.57.27,192.168.43.220,
1626363084980962,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,98,64,6,21223,192.168.43.220,13.76.153.29,
1626363084981074,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,91,124,6,63557,52.170.57.27,192.168.43.220,
1626363084981125,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,3942,192.168.43.220,52.170.57.27,
1626363084981167,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,465,64,6,3516,192.168.43.220,52.170.57.27,
1626363085008973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,2904,13.76.153.29,192.168.43.220,
1626363085009038,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,63607,52.170.57.27,192.168.43.220,
1626363085009088,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1359,64,6,2621,192.168.43.220,52.170.57.27,
1626363085188971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,87,124,6,2856,13.76.153.29,192.168.43.220,
1626363085192808,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21280,192.168.43.220,13.76.153.29,
1626363085212960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,94,124,6,63552,52.170.57.27,192.168.43.220,
1626363085213100,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,3939,192.168.43.220,52.170.57.27,
1626363085236980,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,63605,52.170.57.27,192.168.43.220,
1626363085440975,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,466,124,6,63178,52.170.57.27,192.168.43.220,
1626363085441089,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,3938,192.168.43.220,52.170.57.27,
1626363087732973,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59372,5.9.70.141,192.168.43.220,
1626363087733071,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55142,192.168.43.220,5.9.70.141,
1626363088188974,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,29167,192.168.43.220,8.8.8.8,
1626363088189091,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,60,63,17,29075,192.168.43.220,8.8.8.8,
1626363088356960,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,135,116,17,22471,8.8.8.8,192.168.43.220,
1626363088357066,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,135,108,17,30539,8.8.8.8,192.168.43.220,
1626363088476972,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,55141,192.168.43.220,5.9.70.141,
1626363088572971,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,52,51,6,59371,5.9.70.141,192.168.43.220,
1626363090064967,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,401,124,6,20340,52.159.49.199,192.168.43.220,
1626363090065091,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,40,64,6,21294,192.168.43.220,52.159.49.199,
1626363090065164,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1440,64,6,19893,192.168.43.220,52.159.49.199,
1626363090065233,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,1438,64,6,19894,192.168.43.220,52.159.49.199,
1626363090100981,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20700,52.159.49.199,192.168.43.220,
1626363090101082,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20699,52.159.49.199,192.168.43.220,
1626363090101180,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,0,40,124,6,20698,52.159.49.199,192.168.43.220,
1626363090652980,10-44-00-07-15-59,54-27-1E-17-4D-99,8,4,5,20,0,52,64,6,47530,192.168.43.220,74.125.140.188,
1626363090808986,54-27-1E-17-4D-99,10-44-00-07-15-59,8,4,5,20,128,52,35,6,39358,74.125.140.188,192.168.43.220,
1626363092740972,54-27-1E-17-4D-99,10-44-00-07-15-59,1544,0,0,0,1,2048,16,68,7,21.89.192.168,43.1.0.0,
1626363092741089,10-44-00-07-15-59,54-27-1E-17-4D-99,1544,0,0,0,1,2048,84,39,7703,77.153.192.168,43.220.16.68,
